category,L-30_1,L-30_2,L-30_3,FD30_1,FD30_2,FD30_3,FD90_1,FD90_2,FD90_3,FD150_1,FD150_2,FD150_3,R+1_1,R+1_2,R+1_3,R+7_1,R+7_2,R+7_3
Crateriforma_conspicua,0,0,0,5.64049215085702e-07,0,1.00860935792148e-06,5.37412166279221e-07,0,1.57128237310052e-06,8.68610199359938e-07,0,1.79375136531143e-06,5.07032238899275e-07,0,1.07386363657403e-06,0,0,1.85656029504456e-06
Gimesia_benthica,0,0,1.2412381149234e-06,0,0,0,0,0,1.41012520662867e-06,0,0,6.7871673282054e-07,0,0,1.44416144228922e-06,0,0,0
Gimesia_fumaroli,0,0,1.71409073013231e-06,0,0,0,0,0,6.44628665887391e-07,0,0,0,0,0,0,0,0,0
Planctomyces_sp_SH-PL62,9.47777519805646e-07,0,6.14708399771589e-06,9.62201602205021e-07,0,1.35943000415503e-06,3.69470864316964e-07,0,1.36983591501071e-06,2.32787533428464e-06,0,3.78142179714301e-06,4.7720681308167e-07,0,1.25901253943162e-06,9.39579986018463e-07,0,2.846725785735e-06
Planctomyces_sp_SH-PL14,0,0,1.06391838422006e-06,0,0,5.7008355012953e-07,0,0,0,7.29632567462348e-07,0,7.75676266080617e-07,0,0,0,0,0,7.42624118017825e-07
Calycomorphotria_hydatis,0,0,4.55711707907591e-05,0,0,1.27172484259664e-05,0,0,7.25207249123315e-06,0,0,2.15734961503672e-05,0,0,4.14733542401006e-06,0,0,3.80594860484135e-05
Pirellula_staleyi,0,0,5.3786984980014e-05,0,0,1.34188897184335e-05,0,0,7.21178319961519e-06,0,0,2.70032300129315e-05,0,0,4.51763322972524e-06,0,0,6.44226422380463e-05
Rosistilla_oblonga,0,0,0,0,0,0,0,0,0,0,0,8.24156032710656e-07,0,0,0,0,0,0
Mariniblastus_fucicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubripirellula_lacrimiformis,6.726163043782e-07,0,1.27670206106407e-05,1.29399525813779e-06,0,5.78854066285368e-06,1.47788345726786e-06,0,4.63326853606562e-06,1.77196480669427e-06,0,7.51436382765598e-06,6.85984793804901e-07,0,1.62931034514681e-06,6.16599365824616e-07,0,1.11393617702674e-05
Stieleria_maiorica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77625392001886e-07,0,0,0
Bremerella_sp_P1,0,0,0,0,0,2.54344968519329e-06,0,0,1.24896804015682e-06,0,0,4.50861829659359e-06,0,0,0,2.9361874563077e-07,0,0
Blastopirellula_sp_J2-11,0,0,0,0,0,0,0,0,4.02892916179619e-07,0,0,0,0,0,5.92476489144294e-07,0,0,0
Lignipirellula_cremea,0,0,1.18213153802229e-06,0,0,8.77051615583892e-07,0,0,4.83471499415543e-07,3.82188487718373e-07,0,1.260473932381e-06,0,0,7.03565830858849e-07,0,0,0
Anatilimnocola_aggregata,0,0,1.00481180731894e-06,0,0,4.8237838857114e-07,4.03059124709415e-07,0,4.43182207797581e-07,3.82188487718373e-07,0,6.30236966190502e-07,0,0,0,0,0,0
Aureliella_helgolandensis,0,0,0,0,0,0,0,0,0,3.82188487718373e-07,0,0,0,0,0,0,0,0
Aeoliella_mucimassa,0,0,7.26419830114694e-05,0,0,2.08299758701174e-05,0,0,9.54856211345698e-06,0,0,3.44206343073274e-05,0,0,3.70297805715184e-06,0,0,8.28025891589875e-05
Pirellulimonas_nuda,0,0,3.3099683064624e-06,0,0,7.45493873246308e-07,0,0,6.04339374269429e-07,0,0,1.69679183205135e-06,0,0,7.77625392001886e-07,0,0,3.15615250157576e-06
Aquisphaera_giovannonii,0,0,5.66241006712675e-05,0,0,1.7584884892457e-05,0,0,9.22624778051329e-06,0,0,3.00574553106239e-05,0,0,2.74020376229236e-06,0,0,7.21583101340653e-05
Urbifossiella_limnaea,0,0,2.83711569125349e-06,0,0,1.14016710025906e-06,0,0,9.66942998831087e-07,0,0,1.59983229879127e-06,0,0,0,0,0,3.27992318791206e-06
Gemmata_obscuriglobus,8.56057114663164e-07,0,0,0,0,0,0,0,0,4.1693289569277e-07,3.10683963968117e-07,0,4.7720681308167e-07,0,0,0,0,0
Limnoglobus_roseus,0,0,7.68385499714486e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedimentisphaera_salicampi,0,0,3.19175515266017e-06,0,0,4.38525807791946e-06,0,0,3.42458978752677e-06,3.47444079743975e-07,0,5.38125409593428e-06,0,0,1.44416144228922e-06,0,0,6.86927309166488e-06
Sedimentisphaera_cyanobacteriorum,4.28028557331582e-07,0,1.18213153802229e-06,0,0,8.77051615583892e-07,0,0,1.08781087368497e-06,4.51677303667168e-07,0,1.30895369901104e-06,0,0,6.66536050287331e-07,0,0,1.23770686336304e-06
Limihaloglobus_sulfuriphilus,0,0,0,0,0,1.71025065038859e-06,0,0,6.84917957505353e-07,0,0,1.45439299890116e-06,0,0,5.18416928001257e-07,0,0,0
Candidatus_Uabimicrobium_amorphum,9.78350988186473e-07,0,0,1.09491906457813e-06,0,4.38525807791946e-07,1.3771186760905e-06,0,4.83471499415543e-07,1.04233223923193e-06,0,0,4.7720681308167e-07,0,0,4.40428118446154e-07,0,0
Anaerohalosphaera_lusitana,0,0,7.09278922813371e-07,0,0,7.01641292467113e-07,0,0,0,0,0,7.75676266080617e-07,0,0,0,0,0,0
Humisphaera_borealis,0,0,8.86598653516714e-07,0,0,0,0,0,0,0,0,0,0,0,4.07327586286702e-07,0,0,0
Kiritimatiella_glycovorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9361874563077e-07,0,0
Tichowtungia_aerotolerans,0,0,5.2250213980585e-05,0,0,1.24102803605121e-05,0,0,5.3987650768069e-06,0,0,2.42398833150193e-05,0,0,3.6289184960088e-06,0,0,4.16488359521663e-05
Chlamydia_suis,1.16179179847144e-06,0,0,2.15665876356298e-06,0,1.35943000415503e-06,2.58629605021875e-06,0,1.6921502479544e-06,1.49400954289909e-06,0,1.55135253216123e-06,8.64937348710528e-07,0,6.66536050287331e-07,0,0,0
Chlamydia_muridarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parachlamydia_acanthamoebae,0,0,0,0,0,0,0,0,0,5.21166119615963e-07,0,8.24156032710656e-07,0,0,5.92476489144294e-07,0,0,0
Waddlia_chondrophila,0,0,0,0,0,0,0,0,0,5.21166119615963e-07,0,5.81757199560463e-07,0,0,0,0,0,7.42624118017825e-07
Chlamydia_gallinacea,0,0,0,0,0,0,0,0,0,1.25079868707831e-06,0,0,0,0,0,0,0,0
Chlamydia_pneumoniae,0,0,0,0,0,0,0,0,0,5.21166119615963e-07,0,0,0,0,8.51684953144923e-07,9.10218111455386e-07,0,1.60901892237195e-06
Chlamydia_buteonis,0,0,0,0,0,0,0,0,0,9.38099015308734e-07,0,0,0,0,0,0,0,0
Chlamydia_trachomatis,0,0,0,0,0,0,4.70235645494318e-07,0,0,0,0,0,0,0,0,0,0,0
Chlamydia_crocodili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chlamydia_abortus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Velamenicoccus_archaeovorus,0,0,1.47766442252786e-06,0,0,5.26230969350335e-07,0,0,6.44628665887391e-07,3.47444079743975e-07,0,0,0,0,0,0,0,0
Treponema_denticola,4.58602025712409e-06,0,7.32921553573817e-06,8.49391759187881e-06,1.75255698771183e-06,1.67078332768731e-05,1.80704840911388e-05,2.89630239196616e-06,1.75258418538134e-05,2.69616605881325e-05,1.24273585587247e-06,1.66770397207333e-05,4.44398844682306e-06,3.13921259571053e-06,9.4796238263087e-06,9.16090486368001e-06,0,9.59222819106357e-06
Treponema_peruense,5.13634268797898e-06,0,1.02254378038928e-05,9.78791285001659e-06,0,8.72666357505972e-06,5.81076904789407e-06,0,7.85641186550258e-06,1.6781549051634e-05,0,9.98683192578795e-06,7.75461071257714e-06,0,5.25822884115561e-06,7.01748802057539e-06,3.04303995486563e-07,1.138690314294e-05
Treponema_sp_OMZ_838,4.34143251007747e-06,0,0,1.39353335491762e-06,0,0,0,0,5.88223657622244e-06,1.91094243859186e-06,0,3.92686109703313e-06,3.57905109811253e-06,0,3.88812696000943e-06,6.16599365824616e-07,2.13012796840594e-06,0
Treponema_sp_OMZ_787,1.25351220361392e-06,0,0,5.64049215085702e-06,0,0,4.53441515298092e-06,0,0,2.67531941402861e-06,0,0,1.25266788433938e-06,0,0,7.63408738640001e-07,0,0
Treponema_sp_OMZ_906,0,0,0,0,0,4.99919420882818e-06,0,0,0,1.32028750302711e-06,0,0,0,0,0,1.52681747728e-06,0,7.05492912116934e-06
Treponema_sp_Marseille-Q4132,0,0,0,0,1.41335240944503e-06,0,0,0,0,4.51677303667168e-07,0,5.33277432930424e-07,0,0,0,0,0,0
Treponema_brennaborense,1.43695301389888e-06,0,7.09278922813371e-07,2.52163178508902e-06,0,6.13936130908724e-07,2.11606040472443e-06,0,9.66942998831087e-07,1.56349835884789e-06,0,0,4.17555961446462e-07,0,6.29506269715812e-07,0,0,0
Treponema_putidum,8.86630583043991e-07,0,0,6.63587311865532e-07,0,1.40328258493423e-06,3.39241429963758e-06,0,1.36983591501071e-06,6.84464837095632e-06,0,6.7871673282054e-07,2.714113749402e-06,0,9.25744514287959e-07,3.46470119844308e-06,0,0
Treponema_phagedenis,0,0,1.00481180731894e-06,4.97690483899149e-07,0,0,7.38941728633928e-07,0,0,7.99121383411143e-07,0,0,5.07032238899275e-07,0,0,3.22980620193847e-07,0,0
Treponema_ruminis,2.99619990132107e-06,2.81925919984393e-06,1.12302496112117e-06,4.01470323678647e-06,8.76278493855917e-07,3.33279613921879e-06,3.66112038277719e-06,1.26537483144153e-06,3.50516837076269e-06,3.75239606123493e-06,1.32746784604559e-06,3.73294203051297e-06,1.75970012323866e-06,7.43497720036705e-07,3.40673981257969e-06,1.20383685708616e-06,2.07479996922657e-06,3.0942671584076e-06
Treponema_medium,0,2.59814083122872e-06,8.62956022756269e-06,0,0,1.44713516571342e-06,5.37412166279221e-07,0,6.84917957505353e-07,5.21166119615963e-07,0,3.05422529769243e-06,0,7.43497720036705e-07,6.66536050287331e-07,0,1.35553597989469e-06,4.08443264909804e-06
Treponema_vincentii,0,0,0,0,4.24005722833508e-07,1.92951355428456e-06,1.4442951968754e-06,0,1.04752158206701e-06,1.07707664720632e-06,0,2.23006926498178e-06,0,0,2.33287617600566e-06,0,8.29919987690627e-07,1.98033098138087e-06
Treponema_succinifaciens,7.33763241139855e-07,0,5.49691165180363e-06,1.65896827966383e-06,0,4.95534162804899e-06,1.64582475923011e-06,0,6.68802240858168e-06,2.01517566251506e-06,0,5.81757199560463e-06,8.64937348710528e-07,0,4.48060344915372e-06,0,0,4.33197402177064e-06
Treponema_primitia,0,1.32671021169126e-06,0,5.64049215085702e-07,1.35681831306723e-06,9.20904196363086e-07,4.03059124709415e-07,9.2794154305712e-07,1.04752158206701e-06,0,1.32746784604559e-06,1.84223113194147e-06,6.85984793804901e-07,3.85517336315328e-07,7.03565830858849e-07,0,1.96414397086782e-06,7.42624118017825e-07
Brucepastera_parasyntrophica,1.16179179847144e-06,3.31677552922816e-07,7.09278922813371e-07,8.62663505425191e-07,0,5.08689937038657e-06,7.72529989026379e-07,1.01229986515322e-06,4.79442570253747e-06,1.18130987112952e-06,0,4.55709806322363e-06,8.35111922892923e-07,4.40591241503232e-07,2.8142633234354e-06,1.84979809747385e-06,6.36271990562814e-07,2.41352838355793e-06
Treponema_socranskii,6.11469367616546e-07,0,0,6.30407946272255e-07,0,9.20904196363086e-07,8.73294770203733e-07,6.46747136070114e-07,1.1683894569209e-06,7.64376975436746e-07,3.10683963968117e-07,1.11503463249089e-06,4.17555961446462e-07,0,2.03663793143351e-06,0,0,0
uncultured_Sphaerochaeta_sp_,4.34143251007747e-06,1.57546837638338e-06,6.6199366129248e-06,9.29022236611744e-06,2.57230138518995e-06,7.10411808622952e-06,9.37112464949391e-06,2.05271917100514e-06,7.29236178285111e-06,1.22647760149623e-05,1.94883577398182e-06,9.25963542633737e-06,3.10184428503086e-06,1.29423677191575e-06,6.14694357487205e-06,3.58214869669539e-06,1.38319997948438e-06,5.38402485562923e-06
Sphaerochaeta_associata,3.97455088950755e-07,0,0,6.96766677458808e-07,0,4.8237838857114e-07,7.72529989026379e-07,0,5.23760791033505e-07,1.21605427910391e-06,0,1.01807509923081e-06,3.28079683993648e-07,0,1.22198275886011e-06,0,0,0
Sphaerochaeta_globosa,0,0,0,3.31793655932766e-07,0,8.33199034804697e-07,4.36647385101867e-07,0,0,5.55910527590361e-07,0,0,0,0,0,0,0,1.5471335792038e-06
Sphaerochaeta_pleomorpha,1.40637954551805e-06,0,7.80206815094709e-06,1.09491906457813e-06,0,2.76271258908926e-06,1.10841259295089e-06,0,2.57851466354956e-06,2.39736415023343e-06,0,4.21773969681336e-06,1.04388990361615e-06,0,1.18495297828859e-06,9.10218111455386e-07,0,1.04586229954177e-05
Parasphaerochaeta_coccoides,3.66881620569927e-07,0,0,0,0,1.44713516571342e-06,0,0,1.04752158206701e-06,3.47444079743975e-07,0,1.30895369901104e-06,0,0,7.77625392001886e-07,0,3.87295994255626e-07,1.23770686336304e-06
Marispirochaeta_sp_,6.11469367616546e-07,1.18851123130676e-06,0,3.31793655932766e-07,1.46988650582283e-06,8.77051615583892e-07,4.70235645494318e-07,5.06149932576611e-07,1.04752158206701e-06,6.25399343539156e-07,1.15800386569934e-06,1.16351439912093e-06,7.4563564544011e-07,6.60886862254848e-07,7.03565830858849e-07,5.57875616698462e-07,1.88115197209875e-06,0
Marispirochaeta_aestuarii,3.97455088950755e-07,0,8.274920766156e-07,0,0,2.19262903895973e-06,5.03823905886769e-07,0,1.24896804015682e-06,1.52875395087349e-06,0,1.84223113194147e-06,4.17555961446462e-07,0,1.4071316617177e-06,2.9361874563077e-07,6.08607990973126e-07,1.91844563821271e-06
Spirochaeta_africana,0,0,5.67423138250697e-06,0,0,1.49098774649262e-06,0,0,1.00723229044905e-06,0,0,3.3935836641027e-06,0,0,1.22198275886011e-06,0,0,3.15615250157576e-06
Spirochaeta_thermophila,4.12741823141168e-06,0,0,1.559430182884e-06,0,2.85041775064765e-06,1.71300128001502e-06,0,2.90082899649326e-06,3.43969638946536e-06,0,2.66638716465212e-06,1.99830352977949e-06,0,1.44416144228922e-06,2.67193058524e-06,3.04303995486563e-07,2.10410166771717e-06
Thiospirochaeta_perfilievii,0,5.52795921538026e-07,0,0,0,0,0,0,7.25207249123315e-07,4.1693289569277e-07,0,6.30236966190502e-07,0,0,0,0,0,0
Salinispira_pacifica,0,0,0,0,0,0,0,0,1.1683894569209e-06,6.60143751513553e-07,0,6.30236966190502e-07,3.87730535628857e-07,0,7.03565830858849e-07,4.40428118446154e-07,3.59631994665938e-07,0
Borrelia_sp_A-FGy1,3.97455088950755e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18495297828859e-06,0,0,0
Borrelia_coriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Borrelia_sp_BU_AG58,0,0,2.068730191539e-06,0,0,0,0,0,4.02892916179619e-07,0,0,1.5028727655312e-06,0,0,0,0,0,0
Borrelia_sp_HM,3.363081521891e-07,0,0,0,0,0,0,0,0,1.21605427910391e-06,0,0,0,0,0,0,0,6.80738774849673e-07
Borrelia_miyamotoi,0,0,0,0,0,0,6.71765207849026e-07,0,0,1.4592651349247e-06,0,0,0,0,0,0,0,0
Breznakiella_homolactica,6.42042835997373e-07,0,7.09278922813371e-07,2.09030003237643e-06,0,3.63976420467315e-06,1.74658954040747e-06,4.4991105117921e-07,2.17562174736995e-06,3.09225230972138e-06,4.23659950865614e-07,2.37550856487189e-06,5.36857664716879e-07,0,9.62774294859478e-07,0,3.87295994255626e-07,2.16598701088532e-06
Brachyspira_intermedia,0,0,0,0,0,7.89346454025502e-07,6.71765207849026e-07,0,0,1.4245207269503e-06,0,0,5.07032238899275e-07,0,8.88714733716441e-07,1.38000810446462e-06,0,2.35164304038978e-06
Brachyspira_pilosicoli,0,0,0,1.06173969898485e-06,0,1.14016710025906e-06,6.71765207849026e-07,3.37433288384407e-07,1.32954662339274e-06,1.91094243859186e-06,0,5.33277432930424e-07,4.7720681308167e-07,0,1.55525078400377e-06,0,0,9.28280147522281e-07
Leptospira_sp_GIMC2001,0,0,0,0,0,6.57788711687919e-07,0,0,0,5.90654935564758e-07,0,0,0,0,4.07327586286702e-07,0,0,0
Leptospira_kobayashii,0,0,0,0,0,0,0,0,4.43182207797581e-07,0,0,0,0,0,0,0,0,0
Leptospira_santarosai,7.64336709520682e-07,0,0,7.96304774238638e-07,0,0,0,0,0,7.29632567462348e-07,0,0,1.01406447779855e-06,0,0,0,0,0
Leptospira_interrogans,1.62039382418385e-06,0,0,3.55019211848059e-06,0,6.4901819553208e-06,0,0,6.80889028343557e-06,3.57867402136295e-06,0,0,0,0,5.36931818287016e-06,0,0,0
Leptospira_borgpetersenii,0,0,0,0,0,0,0,0,0,7.29632567462348e-07,0,0,0,0,0,0,0,0
Leptospira_weilii,0,0,1.26488074568385e-05,3.64973021526042e-07,0,4.8237838857114e-07,3.12370821649797e-06,0,4.43182207797581e-07,3.82188487718373e-07,0,0,0,0,0,0,0,0
Leptospira_kmetyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptospira_noguchii,0,7.18634697999434e-07,0,0,2.14829566235644e-06,0,0,1.91212196751164e-06,0,0,1.63815181001371e-06,0,0,1.45945848747946e-06,0,0,8.29919987690627e-07,0
Turneriella_parva,0,0,4.31478011378134e-05,0,0,1.12262606794738e-05,0,0,7.21178319961519e-06,0,0,2.22522128831877e-05,0,0,2.25881661486262e-06,0,0,5.33451658109471e-05
Fusobacterium_ulcerans,0.0002494183550507,0.0003444471387103,8.86598653516714e-07,0.0003035911951784,0.000190350302504,2.4118919428557e-06,8.98821848101996e-05,0.0001235849418707,1.1683894569209e-06,7.3067489970158e-05,0.0001745196557599,1.55135253216123e-06,0.0001787437769249,0.0001829830499868,1.51822100343225e-06,0.0004661197586888,0.0001156631822844,3.58934990375282e-06
Fusobacterium_pseudoperiodonticum,2.04842238151543e-06,1.82422654107549e-06,1.69044809937187e-05,4.18060006475285e-06,2.37443204786765e-06,3.60029688197188e-05,3.09011995610552e-06,1.06853874655062e-06,1.57128237310052e-06,2.11940888643825e-06,1.89234778053307e-06,9.21115565970733e-07,5.96508516352088e-07,5.97551871288759e-06,8.51684953144923e-07,2.43703558873539e-06,5.53279991793751e-07,1.60901892237195e-06
Fusobacterium_mortiferum,8.86630583043991e-07,3.09565716061295e-06,0,2.91978417220834e-06,5.03718798726208e-05,4.42911065869865e-06,2.08247214433198e-06,0.0001110155518784,2.82025041325734e-06,2.64057500605421e-06,5.38330577566573e-05,3.68446226388293e-06,8.05286497075319e-07,5.26781903122302e-05,2.6291144205778e-06,3.22980620193847e-07,3.24222075191138e-05,2.10410166771717e-06
Fusobacterium_periodonticum,0,0,1.12302496112117e-06,0,0,2.14877645818053e-06,1.17558911373579e-06,0,0,2.91853026984939e-06,0,0,0,0,0,5.87237491261539e-07,0,3.52746456058467e-06
Fusobacterium_gastrosuis,0,4.69876533307322e-07,0,0,8.48011445667016e-07,5.7008355012953e-07,0,1.18101650934543e-06,0,0,5.08391941038736e-07,7.75676266080617e-07,0,9.36256388194369e-07,0,0,5.80943991383439e-07,0
Fusobacterium_nucleatum,1.55924688742219e-06,1.87950613322929e-06,2.95532884505571e-06,2.98614290339489e-06,2.74190367432335e-06,5.04304678960738e-06,1.51147171766031e-06,3.00878015476097e-06,3.94835057856027e-06,3.02276349377259e-06,1.83585978708433e-06,4.36317899670347e-06,0,1.87526647164813e-05,3.81406739886639e-06,4.37491930989847e-06,9.95903985228752e-07,2.78484044256684e-06
Fusobacterium_hominis,1.40637954551805e-06,3.04037756845915e-06,9.45705230417829e-07,6.17467993690877e-05,0.0209678462044181,4.16599517402348e-06,8.66577118125243e-06,0.0493794531528009,7.05062603314334e-06,3.54392961338855e-06,0.0242327560655819,1.08594677251286e-05,1.28249331015699e-06,0.0244519327209464,1.77742946743288e-06,7.63408738640001e-07,0.0157556160063127,3.77500593325728e-06
Fusobacterium_varium,9.32490785615232e-06,0.0225893419785456,3.60550119096797e-06,4.12419514324428e-05,0.010969649924763,5.17460453194496e-06,7.52377032790909e-06,0.0075763333852137,2.37706820545975e-06,6.77515955500752e-06,0.010979797238607,7.80524242743621e-06,6.14403771842651e-06,0.011971800288031,4.0362460822955e-06,1.68243541246431e-05,0.007737593021236,6.12664897364705e-06
Fusobacterium_necrophorum,1.10064486170978e-06,0,0,2.09030003237643e-06,5.65340963778011e-07,8.77051615583892e-07,2.41835474825649e-06,7.87344339563617e-07,1.36983591501071e-06,2.04992007048945e-06,5.36635937763111e-07,1.30895369901104e-06,1.25266788433938e-06,6.60886862254848e-07,1.33307210057466e-06,1.43873185359077e-06,0,0
uncultured_Ilyobacter_sp_,2.75161215427446e-06,1.87950613322929e-06,3.54639461406686e-06,3.78244767763353e-06,1.15894897574492e-06,7.41108615168388e-06,3.39241429963758e-06,1.15289706864673e-06,7.37294036608704e-06,3.82188487718373e-06,1.27097985259684e-06,7.22348522787575e-06,1.28249331015699e-06,1.21162591413389e-06,4.66575235201131e-06,2.46639746329846e-06,9.40575986049377e-07,5.69345157146999e-06
Ilyobacter_polytropus,2.50702440722784e-06,1.32671021169126e-06,0,1.82486510763021e-06,2.43096614424545e-06,0,2.6198843106112e-06,3.03689959545967e-06,0,2.25838651833584e-06,1.8641037838087e-06,0,1.3719695876098e-06,1.67975410823107e-06,0,1.73235059922154e-06,3.37500794994188e-06,0
Cetobacterium_somerae,4.89175494093236e-07,2.21947562497518e-05,8.274920766156e-07,0,0,7.01641292467113e-07,0,0,0,1.00758783125753e-06,0,0,0,3.57980383721376e-07,6.66536050287331e-07,4.69789993009231e-07,0,1.17582152019489e-06
Leptotrichia_sp_oral_taxon_221,0,2.29410307438281e-06,0,4.31331752712596e-07,8.19744397478116e-07,2.98197549298523e-06,5.71000426671672e-07,9.56060983755821e-07,8.46075123977201e-07,2.22364211036144e-06,1.04502787880185e-06,1.30895369901104e-06,0,1.01886724597622e-06,0,0,6.36271990562814e-07,2.846725785735e-06
Leptotrichia_sp_oral_taxon_847,1.03949792494813e-06,0,0,1.22763652695123e-06,2.82670481889005e-07,5.26230969350335e-07,1.41070693648295e-06,3.09313847685707e-07,4.83471499415543e-07,2.04992007048945e-06,0,7.27196499450579e-07,7.4563564544011e-07,4.40591241503232e-07,0,5.87237491261539e-07,3.31967995076251e-07,1.60901892237195e-06
Leptotrichia_sp_oral_taxon_212,5.80895899235718e-07,0,0,4.97690483899149e-07,0,6.57788711687919e-07,0,0,0,0,0,0,0,3.30443431127424e-07,1.11089341714555e-06,0,0,0
Leptotrichia_sp_oral_taxon_218,0,0,0,9.29022236611744e-07,0,9.77912551376039e-06,8.39706509811282e-07,0,5.64050082651467e-07,1.94568684656626e-06,0,1.45439299890116e-06,0,0,0,0,0,0
Leptotrichia_hofstadii,0,0,0,9.95380967798298e-07,3.95738674644608e-07,5.7008355012953e-07,2.5527077898263e-06,1.09665818724932e-06,0,2.43210855820783e-06,0,5.81757199560463e-07,0,7.43497720036705e-07,0,5.87237491261539e-07,5.53279991793751e-07,0
Leptotrichia_wadei,1.89555503961129e-06,0,2.77800911435237e-06,4.97690483899149e-07,3.67471626455707e-07,9.7352729329812e-06,9.74059551381087e-07,0,9.14566919727736e-06,2.18889770238705e-06,0,6.93260662809552e-06,0,0,4.88793103544043e-06,1.08638935883385e-06,0,5.69345157146999e-06
Leptotrichia_trevisanii,1.74268769770715e-06,1.05031225092225e-06,0,9.95380967798298e-07,0,0,7.72529989026379e-07,0,5.23760791033505e-07,1.84145362264307e-06,0,0,1.10354075525136e-06,0,1.55525078400377e-06,2.40767371417231e-06,4.42623993435001e-07,2.846725785735e-06
Pseudoleptotrichia_goodfellowii,7.33763241139855e-07,5.52795921538026e-07,0,1.19445716135796e-06,4.52272771022409e-07,8.33199034804697e-07,1.20917737412825e-06,0,3.86777199532435e-06,1.00758783125753e-06,4.51903947589988e-07,1.69679183205135e-06,4.47381387264066e-07,3.57980383721376e-07,1.14792319771707e-06,0,4.42623993435001e-07,1.29959220653119e-06
Haliovirga_abyssi,4.89175494093236e-07,1.02267245484535e-06,3.25086172956129e-06,7.96304774238638e-07,9.89346686611519e-07,2.23648161973892e-06,1.3771186760905e-06,1.46221091633243e-06,6.04339374269429e-07,1.80670921466867e-06,6.21367927936233e-07,2.37550856487189e-06,3.57905109811253e-07,1.26669981932179e-06,8.14655172573404e-07,0,6.91599989742189e-07,2.72295509939869e-06
Stigmatella_aurantiaca,0,0,1.35354061103552e-05,0,0,6.88485518233355e-06,0,0,2.45764678869568e-06,0,0,8.14460079384648e-06,3.87730535628857e-07,0,1.48119122286074e-06,8.80856236892309e-07,0,1.27483806926393e-05
Archangium_gephyra,0,0,2.65979596055014e-06,7.63125408645361e-07,0,0,0,0,1.00723229044905e-06,0,0,1.69679183205135e-06,0,0,0,0,0,0
Archangium_violaceum,5.80895899235718e-07,0,8.41086589302856e-05,4.97690483899149e-07,0,1.73217694077819e-05,1.04123607216599e-06,0,1.19256303189167e-05,8.68610199359938e-07,0,3.41782354741772e-05,4.17555961446462e-07,0,3.40673981257969e-06,0,0,8.20599650409696e-05
Melittangium_boletus,7.64336709520682e-07,0,0,3.98152387119319e-07,0,0,5.71000426671672e-07,0,0,4.1693289569277e-07,0,0,5.66683090534484e-07,0,0,0,0,0
Cystobacter_fuscus,0,0,0,5.30869849492425e-07,0,0,5.71000426671672e-07,0,0,0,0,0,6.26333942169692e-07,7.71034672630657e-07,0,0,0,0
Anaeromyxobacter_dehalogenans,0,0,6.44261688222146e-06,0,0,3.77132194701073e-06,0,0,1.24896804015682e-06,0,0,4.6540575964837e-06,0,0,0,0,0,2.47541372672608e-06
Myxococcus_stipitatus,1.07007139332895e-06,0,0,9.62201602205021e-07,0,0,7.05353468241477e-07,0,0,6.60143751513553e-07,0,0,8.35111922892923e-07,0,0,0,0,0
Myxococcus_landrumus,0,1.07795204699915e-06,3.54639461406686e-06,0,0,1.00860935792148e-06,0,0,0,0,0,1.30895369901104e-06,0,0,0,0,0,1.4233628928675e-06
Myxococcus_xanthus,0,0,0,0,0,1.75410323116778e-06,0,0,0,0,0,0,0,0,0,0,0,0
Corallococcus_macrosporus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25901253943162e-06,0,0,0
Corallococcus_sp_NCRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96218652115247e-06,0,0,0
Corallococcus_sp_EGB,0,0,0,0,0,0,9.06883030596185e-07,0,0,8.33865791385541e-07,0,0,9.54413626163341e-07,0,0,6.45961240387693e-07,0,0
Corallococcus_coralloides,0,0,0,0,9.89346686611519e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
Myxococcus_sp_MxC21-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyxidicoccus_parkwaysis,0,0,0,0,0,1.53484032727181e-06,0,0,1.57128237310052e-06,0,0,3.97534086366316e-06,0,0,0,0,0,6.00287828731075e-06
Anaeromyxobacter_oryzae,0,0,0,0,0,0,0,0,0,7.99121383411143e-07,0,6.7871673282054e-07,0,0,0,0,7.46927988921564e-07,0
Sorangium_cellulosum,1.86498157123046e-06,0,3.7237143447702e-06,1.85804447322349e-06,0,2.14877645818053e-06,1.34353041569805e-06,0,1.97417528928014e-06,2.53634178213102e-06,0,3.78142179714301e-06,1.87900182650908e-06,0,1.07386363657403e-06,9.6894186058154e-07,0,4.57951539444325e-06
