name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Phocaeicola sp002161765	3983	S	807	412	1219	0.00003
Phocaeicola sp900546095	3639	S	787	217	1004	0.00002
Phocaeicola sp900551445	5369	S	674	762	1436	0.00003
Phocaeicola sp900552075	1520	S	373	652	1025	0.00002
Prevotella sp000436595	1682	S	419752	246454	666206	0.01560
Prevotella stercorea	473	S	18959	18187	37146	0.00087
Prevotella corporis	4426	S	16687	18352	35039	0.00082
Prevotella disiens	4819	S	13959	3806	17765	0.00042
Prevotella oralis	2218	S	10375	482	10857	0.00025
Prevotella copri_A	4824	S	9296	12139	21435	0.00050
Prevotella rara	3381	S	2198	1213	3411	0.00008
Prevotella sp000436035	1267	S	2144	236	2380	0.00006
Prevotella sp003447235	2755	S	1290	178	1468	0.00003
Prevotella sp900554545	4421	S	1105	525	1630	0.00004
Prevotella sp900553465	3775	S	735	106	841	0.00002
Prevotella sp900557255	3256	S	692	255	947	0.00002
Prevotella sp900553965	2686	S	689	182	871	0.00002
Prevotella sp000436695	5909	S	674	129	803	0.00002
Prevotella sp000436915	3067	S	592	56	648	0.00002
MGYG000004462	5665	S	444	23	467	0.00001
Prevotella sp000435635	5066	S	255	50	305	0.00001
Prevotella bergensis	4915	S	252	126	378	0.00001
Prevotella sp900543585	1784	S	222	40	262	0.00001
Prevotella lascolaii	1819	S	202	112	314	0.00001
Prevotella melaninogenica	4361	S	192	84	276	0.00001
Prevotella pectinovora	1751	S	183	109	292	0.00001
Prevotella sp900545525	1464	S	177	9	186	0.00000
MGYG000004009	5171	S	177	18	195	0.00000
Prevotella sp900540375	1629	S	176	1	177	0.00000
Prevotella sp900556275	5914	S	167	18	185	0.00000
Prevotella sp900546535	1199	S	156	61	217	0.00001
Prevotella buccalis	4886	S	145	4	149	0.00000
Prevotella sp900552515	2893	S	129	73	202	0.00000
MGYG000004495	5699	S	111	0	111	0.00000
Prevotella sp900553595	4558	S	103	5	108	0.00000
Prevotella sp000431975	1390	S	98	2	100	0.00000
Prevotella oris	5035	S	92	35	127	0.00000
Prevotella sp900547005	2834	S	88	14	102	0.00000
Prevotella timonensis	4947	S	85	4	89	0.00000
Prevotella sp900770395	1027	S	84	0	84	0.00000
Prevotella sp002251295	3677	S	77	13	90	0.00000
Prevotella denticola	4200	S	71	42	113	0.00000
Prevotella sp900769275	4620	S	69	0	69	0.00000
Prevotella sp900770025	4686	S	68	0	68	0.00000
Prevotella sp002265625	5586	S	62	4	66	0.00000
Prevotella sp002480935	5770	S	60	0	60	0.00000
Prevotella sp900315955	2888	S	59	7	66	0.00000
MGYG000002613	3632	S	59	2	61	0.00000
Prevotella sp900556825	3101	S	58	5	63	0.00000
Prevotella sp900762125	4342	S	57	0	57	0.00000
Prevotella sp002251365	1717	S	56	5	61	0.00000
Prevotella sp900548195	3876	S	47	12	59	0.00000
Prevotella sp900552675	1275	S	47	3	50	0.00000
Prevotella sp900543975	1040	S	46	4	50	0.00000
MGYG000004348	5543	S	45	9	54	0.00000
Prevotella sp900540415	3579	S	45	4	49	0.00000
Prevotella sp900772835	3691	S	43	1	44	0.00000
Prevotella sp000433175	4808	S	43	5	48	0.00000
Prevotella sp002251385	5566	S	40	0	40	0.00000
Prevotella sp900765465	4422	S	40	93	133	0.00000
Prevotella sp900313215	2644	S	39	7	46	0.00000
MGYG000004880	6101	S	34	0	34	0.00000
Prevotella sp900769055	4613	S	34	1	35	0.00000
Prevotella sp900550035	4411	S	33	16	49	0.00000
Prevotella sp002299635	1181	S	32	2	34	0.00000
Prevotella sp900554695	1673	S	32	3	35	0.00000
Prevotella sp900551055	5851	S	32	7	39	0.00000
Prevotella sp900770845	4743	S	32	0	32	0.00000
Prevotella sp900544825	3008	S	31	22	53	0.00000
Prevotella sp900551985	3877	S	29	20	49	0.00000
Prevotella sp900544495	2842	S	28	8	36	0.00000
Prevotella sp900771975	4788	S	27	5	32	0.00000
Prevotella sp900554045	1679	S	24	4	28	0.00000
Prevotella sp900555035	4015	S	22	8	30	0.00000
Prevotella sp900557405	1904	S	19	1	20	0.00000
MGYG000002092	3018	S	17	0	17	0.00000
Prevotella sp900767615	3622	S	16	12	28	0.00000
Prevotella sp900548585	4970	S	16	0	16	0.00000
MGYG000004621	5831	S	15	0	15	0.00000
Prevotella veroralis	3654	S	14	0	14	0.00000
Prevotella sp900552965	3696	S	9	2	11	0.00000
Paraprevotella clara	3556	S	17358	19946	37304	0.00087
Paraprevotella xylaniphila	2091	S	4345	4291	8636	0.00020
MGYG000004824	6042	S	686	135	821	0.00002
Paraprevotella sp900546665	1084	S	588	206	794	0.00002
Paraprevotella sp900760455	2512	S	307	74	381	0.00001
Paraprevotella sp900548345	1466	S	221	88	309	0.00001
MGYG000001886	2779	S	85	12	97	0.00000
MGYG000003470	4568	S	6213	40	6253	0.00015
UBA4372 sp900543815	1274	S	24	0	24	0.00000
MGYG000004885	6105	S	1406	219	1625	0.00004
Prevotellamassilia sp004557035	4761	S	418	1	419	0.00001
Prevotellamassilia sp900540885	3978	S	411	108	519	0.00001
Prevotellamassilia sp004552865	4734	S	393	2	395	0.00001
Prevotellamassilia sp000437675	4310	S	285	22	307	0.00001
Prevotellamassilia sp900542795	2480	S	175	11	186	0.00000
Prevotellamassilia sp900541575	2823	S	91	12	103	0.00000
MGYG000000658	1215	S	39	0	39	0.00000
Prevotellamassilia sp900768625	4587	S	33	4	37	0.00000
Prevotellamassilia sp900772575	4801	S	29	1	30	0.00000
MGYG000002575	3596	S	2516	1280	3796	0.00009
CAG-462 sp900291465	5981	S	1593	306	1899	0.00004
HGM04792 sp900770705	4730	S	1420	13	1433	0.00003
MGYG000003301	4378	S	132	4	136	0.00000
UBA6398 sp003150315	5395	S	94	5	99	0.00000
HGM04593 sp900770665	4728	S	93	0	93	0.00000
UBA6382 sp900557555	5782	S	93	11	104	0.00000
MGYG000000682	1252	S	77	3	80	0.00000
CAG-617 sp000438115	2645	S	28	0	28	0.00000
MGYG000004596	5805	S	15	0	15	0.00000
Alloprevotella tannerae	5485	S	37	5	42	0.00000
Parabacteroides distasonis	3438	S	435904	332453	768357	0.01799
Parabacteroides merdae	184	S	156058	177281	333339	0.00781
Parabacteroides acidifaciens	3451	S	76418	15643	92061	0.00216
Parabacteroides sp003480915	4828	S	4808	5545	10353	0.00024
Parabacteroides chinchillae	3414	S	3874	577	4451	0.00010
Parabacteroides faecis	419	S	3427	2916	6343	0.00015
Parabacteroides sp900548175	2770	S	1950	238	2188	0.00005
Parabacteroides sp900547435	4136	S	648	144	792	0.00002
Parabacteroides massiliensis	2959	S	601	211	812	0.00002
Parabacteroides sp900540715	569	S	576	159	735	0.00002
MGYG000004180	5368	S	289	134	423	0.00001
Parabacteroides sp900549585	1268	S	288	52	340	0.00001
Parabacteroides sp900760525	3607	S	274	113	387	0.00001
Parabacteroides sp900552415	2795	S	210	7	217	0.00001
RC9 sp900771005	4748	S	115386	10565	125951	0.00295
RC9 sp900769905	4687	S	50510	5611	56121	0.00131
MGYG000004050	5216	S	49445	3281	52726	0.00123
RC9 sp000431015	1234	S	8227	6848	15075	0.00035
MGYG000004790	6008	S	4129	185	4314	0.00010
RC9 sp001915575	5151	S	1169	22	1191	0.00003
RC9 sp900546395	3919	S	974	72	1046	0.00002
RC9 sp900546445	5393	S	528	11	539	0.00001
RC9 sp000435075	2483	S	114	20	134	0.00000
RC9 sp000434935	1733	S	65	17	82	0.00000
RC9 sp004556005	4631	S	43	1	44	0.00000
RC9 sp900546925	2683	S	19	4	23	0.00000
MGYG000000393	779	S	19	0	19	0.00000
MGYG000000592	1127	S	4	2	6	0.00000
UBA1232 sp004561775	4674	S	4420	103	4523	0.00011
UBA1232 sp900769735	4662	S	3387	74	3461	0.00008
UBA1232 sp900769385	4646	S	222	1	223	0.00001
UBA1232 sp900544815	3041	S	108	4	112	0.00000
CAG-831 sp000432775	2649	S	1022	1654	2676	0.00006
CAG-831 sp900769885	4673	S	503	4	507	0.00001
CAG-831 sp900771335	4768	S	490	14	504	0.00001
CAG-831 sp900550465	2647	S	10	18	28	0.00000
Dysgonomonas gadei	2096	S	87493	1223	88716	0.00208
Dysgonomonas sp900556485	4178	S	1528	59	1587	0.00004
Dysgonomonas sp900079735	4435	S	133	41	174	0.00000
Dysgonomonas capnocytophagoides	1434	S	113	2	115	0.00000
MGYG000003338	4415	S	73	2	75	0.00000
Fermentimonas caenicola	2313	S	11833	414	12247	0.00029
Odoribacter sp900541415	5062	S	24634	5651	30285	0.00071
Odoribacter massiliensis	2389	S	16462	12061	28523	0.00067
MGYG000003076	4125	S	5033	986	6019	0.00014
MGYG000004711	5922	S	2507	333	2840	0.00007
MGYG000004650	5860	S	630	886	1516	0.00004
MGYG000004822	6040	S	266	5	271	0.00001
Odoribacter sp900544025	636	S	119	27	146	0.00000
Butyricimonas virosa	458	S	18455	1727	20182	0.00047
Butyricimonas sp900759925	4259	S	7962	16	7978	0.00019
Butyricimonas faecalis	2507	S	169	5	174	0.00000
Gabonibacter massiliensis	2358	S	5918	290	6208	0.00015
Gabonibacter sp900543425	2452	S	51	5	56	0.00000
Alistipes sp900770635	4722	S	36486	4419	40905	0.00096
Alistipes putredinis	1999	S	4709	8239	12948	0.00030
Alistipes sp900769445	4647	S	3596	303	3899	0.00009
Alistipes onderdonkii	239	S	1784	1164	2948	0.00007
Alistipes sp002358415	199	S	625	70	695	0.00002
Alistipes finegoldii	5868	S	411	561	972	0.00002
Alistipes shahii	75	S	379	2032	2411	0.00006
Alistipes sp902363575	348	S	196	190	386	0.00001
MGYG000003599	4715	S	129	1	130	0.00000
MGYG000002203	3146	S	117	25	142	0.00000
Alistipes timonensis	2402	S	111	67	178	0.00000
Alistipes sp900550925	5154	S	106	18	124	0.00000
Alistipes sp900770585	4721	S	81	0	81	0.00000
Alistipes sp900550375	1443	S	43	3	46	0.00000
Alistipes sp900769525	4650	S	41	0	41	0.00000
Alistipes sp900021155	5109	S	31	5	36	0.00000
MGYG000002675	3703	S	18	1	19	0.00000
Alistipes sp900761235	5433	S	17	0	17	0.00000
Alistipes dispar	2925	S	17	4	21	0.00000
MGYG000003941	5095	S	15	7	22	0.00000
Alistipes sp900546065	817	S	13	4	17	0.00000
MGYG000003467	4565	S	12	0	12	0.00000
Alistipes sp902388705	3612	S	10	0	10	0.00000
MGYG000004768	5986	S	6	5	11	0.00000
MGYG000002674	3702	S	6	3	9	0.00000
Alistipes sp900542505	5740	S	5	2	7	0.00000
Alistipes sp001941065	864	S	3	5	8	0.00000
Alistipes sp900290115	5750	S	2	2	4	0.00000
Alistipes sp900553175	4074	S	2	0	2	0.00000
Alistipes_A indistinctus	2109	S	13219	3152	16371	0.00038
Alistipes_A sp900240235	412	S	3152	1855	5007	0.00012
Alistipes_A sp900549685	4073	S	62	414	476	0.00001
Alistipes_A sp900545315	5672	S	61	23	84	0.00000
Alistipes_A sp900546005	5281	S	60	49	109	0.00000
Tidjanibacter inops_A	3353	S	4036	743	4779	0.00011
Rikenella microfusus	5081	S	822	52	874	0.00002
Muribaculum intestinale	203	S	10364	1228	11592	0.00027
Muribaculum sp002358615	204	S	6650	973	7623	0.00018
Muribaculum sp002492595	2860	S	334	11	345	0.00001
Muribaculum sp001701195	1836	S	36	0	36	0.00000
CAG-279 sp900541935	3949	S	3781	1305	5086	0.00012
CAG-279 sp900544305	1094	S	257	607	864	0.00002
CAG-279 sp900548875	2838	S	205	490	695	0.00002
CAG-279 sp000437795	3577	S	96	38	134	0.00000
CAG-279 sp900541555	1505	S	82	5	87	0.00000
MGYG000003881	5038	S	75	111	186	0.00000
MGYG000003434	4526	S	70	2	72	0.00000
CAG-279 sp900550025	5264	S	47	61	108	0.00000
Sodaliphilus sp004557565	5677	S	3236	323	3559	0.00008
MGYG000003799	4952	S	90	14	104	0.00000
Sodaliphilus sp900770215	4705	S	30	1	31	0.00000
MGYG000003728	4868	S	22	8	30	0.00000
CAG-485 sp900554845	3800	S	434	314	748	0.00002
CAG-485 sp900552315	1444	S	214	37	251	0.00001
MGYG000004705	5916	S	136	34	170	0.00000
MGYG000004042	5207	S	96	2	98	0.00000
CAG-485 sp900761855	5147	S	87	1	88	0.00000
MGYG000003816	4972	S	51	1	52	0.00000
CAG-485 sp900555915	4222	S	48	1	49	0.00000
CAG-485 sp900766975	4525	S	32	0	32	0.00000
CAG-485 sp900542185	4089	S	23	28	51	0.00000
CAG-485 sp900321585	1955	S	21	32	53	0.00000
MGYG000004377	5571	S	20	1	21	0.00000
CAG-485 sp900549375	6048	S	19	1	20	0.00000
CAG-485 sp900556595	2978	S	14	0	14	0.00000
MGYG000004853	6071	S	13	1	14	0.00000
CAG-485 sp900760815	2488	S	10	0	10	0.00000
CAG-485 sp002491165	1246	S	10	0	10	0.00000
CAG-485 sp000437495	4207	S	10	1	11	0.00000
CAG-485 sp900554345	3763	S	9	0	9	0.00000
CAG-485 sp900541835	3628	S	2	0	2	0.00000
MGYG000002064	2995	S	623	10	633	0.00001
CAG-873 sp900755985	1731	S	98	4	102	0.00000
MGYG000001666	2521	S	97	16	113	0.00000
MGYG000004428	5624	S	75	2	77	0.00000
CAG-873 sp004552725	4520	S	38	0	38	0.00000
CAG-873 sp900759825	4256	S	32	0	32	0.00000
CAG-873 sp900548975	2864	S	24	2	26	0.00000
CAG-873 sp004552485	1235	S	21	0	21	0.00000
MGYG000004213	5401	S	14	0	14	0.00000
CAG-873 sp001701165	2849	S	12	0	12	0.00000
MGYG000000448	883	S	12	1	13	0.00000
CAG-873 sp002493945	5146	S	9	0	9	0.00000
Duncaniella sp001701225	2606	S	361	9	370	0.00001
Duncaniella sp900544535	1446	S	119	10	129	0.00000
Duncaniella dubosii	2813	S	57	15	72	0.00000
UBA7173 sp900768685	4597	S	157	1	158	0.00000
UBA7173 sp900540205	1487	S	69	3	72	0.00000
MGYG000004820	6038	S	34	3	37	0.00000
UBA7173 sp900552325	1463	S	26	14	40	0.00000
MGYG000001839	2725	S	23	1	24	0.00000
MGYG000001885	2778	S	21	1	22	0.00000
UBA7173 sp900546835	1227	S	19	4	23	0.00000
UBA7173 sp900759895	2491	S	18	7	25	0.00000
UBA7173 sp900555165	5814	S	15	1	16	0.00000
UBA7173 sp001701135	2848	S	7	0	7	0.00000
Paramuribaculum sp900546365	4248	S	50	10	60	0.00000
Paramuribaculum sp900760855	2540	S	38	4	42	0.00000
Paramuribaculum sp900759915	5932	S	26	6	32	0.00000
MGYG000001775	2650	S	22	8	30	0.00000
HGM05232 sp900759955	4261	S	83	1	84	0.00000
SFTJ01 sp900769345	4640	S	69	1	70	0.00000
Amulumruptor sp900539915	4227	S	28	1	29	0.00000
Amulumruptor sp001689515	3093	S	21	1	22	0.00000
Amulumruptor sp900547825	5449	S	16	0	16	0.00000
MGYG000004432	5629	S	33	2	35	0.00000
Porphyromonas_A somerae	1699	S	10954	2034	12988	0.00030
Porphyromonas_A sp001808555	4319	S	216	122	338	0.00001
Porphyromonas_A sp900554935	5467	S	25	6	31	0.00000
MGYG000003746	4892	S	19	8	27	0.00000
Porphyromonas sp900539765	1488	S	5448	2183	7631	0.00018
Porphyromonas sp900538385	3822	S	1582	2377	3959	0.00009
Porphyromonas gingivalis	4377	S	335	4	339	0.00001
Porphyromonas pasteri	3052	S	146	0	146	0.00000
MGYG000003813	4969	S	130	0	130	0.00000
Porphyromonas asaccharolytica	5464	S	3	4	7	0.00000
RF16 sp900542355	610	S	8977	95	9072	0.00021
MGYG000003633	4756	S	102	3	105	0.00000
SFVR01 sp900769035	4610	S	197	1	198	0.00000
SFVR01 sp900771035	4757	S	71	2	73	0.00000
UBA1181 sp900769555	4653	S	132	1	133	0.00000
HGM05398 sp900767385	4541	S	46	2	48	0.00000
Barnesiella intestinihominis	373	S	8710	3833	12543	0.00029
Barnesiella sp900538705	1581	S	365	23	388	0.00001
Barnesiella sp002159975	888	S	83	2	85	0.00000
Coprobacter secundus	2334	S	5980	528	6508	0.00015
UBA11471 sp000434215	1208	S	4462	822	5284	0.00012
UBA11471 sp900542765	5182	S	900	102	1002	0.00002
MGYG000003994	5155	S	50	15	65	0.00000
MGYG000004037	5202	S	39	5	44	0.00000
UBA3388 sp002358835	4720	S	232	0	232	0.00001
UBA3388 sp900545215	3692	S	96	2	98	0.00000
HGM05376 sp900769785	4661	S	84	0	84	0.00000
F082 sp900769945	4678	S	52	9	61	0.00000
F082 sp900542475	4780	S	13	2	15	0.00000
F082 sp900771045	4753	S	5	0	5	0.00000
W3P20-009 sp900766825	4513	S	51	0	51	0.00000
Chryseobacterium gambrini	1749	S	115	4	119	0.00000
Epilithonimonas bovis	4958	S	17	2	19	0.00000
UBA1820 sp003150615	827	S	20	0	20	0.00000
UBA1820 sp002314265	887	S	7	8	15	0.00000
MGYG000003905	5060	S	7	9	16	0.00000
Flavobacterium lindanitolerans	1744	S	46	0	46	0.00000
Sutterella wadsworthensis	2075	S	719548	237345	956893	0.02241
Sutterella parvirubra	2139	S	4258	941	5199	0.00012
Sutterella wadsworthensis_A	2160	S	1893	2130	4023	0.00009
Sutterella sp900545275	1535	S	209	65	274	0.00001
MGYG000000821	1440	S	113	4	117	0.00000
MGYG000004829	6047	S	31	1	32	0.00000
Sutterella seckii_A	2894	S	20	10	30	0.00000
Sutterella sp900754475	5905	S	17	9	26	0.00000
MGYG000000560	1085	S	16	0	16	0.00000
MGYG000002062	2993	S	12	0	12	0.00000
Sutterella faecalis	5654	S	12	1	13	0.00000
MGYG000003914	5068	S	10	3	13	0.00000
Sutterella sp900762445	5010	S	7	0	7	0.00000
Sutterella sp900764215	4220	S	5	0	5	0.00000
MGYG000001574	2414	S	3	0	3	0.00000
MGYG000000632	1182	S	2	0	2	0.00000
MGYG000004096	5271	S	1	0	1	0.00000
MGYG000003441	4534	S	27952	7511	35463	0.00083
Oxalobacter formigenes	2037	S	6955	8031	14986	0.00035
Oxalobacter formigenes_B	3515	S	53	20	73	0.00000
MGYG000004251	5445	S	10	14	24	0.00000
MGYG000004749	5965	S	8	19	27	0.00000
MGYG000003451	4546	S	3	5	8	0.00000
Oxalobacter sp900760095	5228	S	3	0	3	0.00000
Parasutterella excrementihominis	1985	S	4733	311	5044	0.00012
Parasutterella sp009767915	2830	S	4	0	4	0.00000
Pigmentiphaga sp002188635	3436	S	387	168	555	0.00001
Achromobacter xylosoxidans	277	S	335	28	363	0.00001
Duodenibacillus sp900544255	4362	S	284	16	300	0.00001
Duodenibacillus sp900544335	936	S	4	0	4	0.00000
Duodenibacillus sp900762555	1299	S	4	0	4	0.00000
Duodenibacillus sp900552915	1089	S	3	0	3	0.00000
Pelistega indica	3334	S	287	100	387	0.00001
CAG-521 sp000437635	1092	S	40	126	166	0.00000
CAG-521 sp900546995	1431	S	20	8	28	0.00000
MGYG000000351	689	S	19	21	40	0.00000
MGYG000001900	2797	S	5	15	20	0.00000
CAG-521 sp900553105	5836	S	4	12	16	0.00000
Comamonas kerstersii	5332	S	11	0	11	0.00000
Turicimonas sp900542195	3662	S	5	0	5	0.00000
Acidovorax sp000302535	1937	S	1	3	4	0.00000
Vitreoscilla massiliensis	2345	S	2613	1048	3661	0.00009
Neisseria subflava_C	4463	S	10	170	180	0.00000
Neisseria macacae	2104	S	7	161	168	0.00000
Neisseria elongata	3051	S	1	21	22	0.00000
MGYG000003735	4877	S	53	3	56	0.00000
MGYG000000634	1187	S	5	0	5	0.00000
Azonexus sp900549295	1746	S	2	1	3	0.00000
Providencia rettgeri_D	2027	S	31081	3509	34590	0.00081
Providencia stuartii	2007	S	1724	643	2367	0.00006
Providencia alcalifaciens	2251	S	24	2	26	0.00000
Providencia alcalifaciens_A	2250	S	2	0	2	0.00000
Escherichia coli_D	3516	S	9993	31962	41955	0.00098
Escherichia albertii	3517	S	1561	2671	4232	0.00010
Escherichia sp000208585	3291	S	305	889	1194	0.00003
Plesiomonas shigelloides	3551	S	14780	8416	23196	0.00054
Citrobacter europaeus	3504	S	2905	6349	9254	0.00022
Citrobacter gillenii	3549	S	104	381	485	0.00001
Citrobacter youngae	341	S	13	22	35	0.00000
Citrobacter portucalensis	2574	S	5	9	14	0.00000
Phytobacter sp002377245	4452	S	842	724	1566	0.00004
Phytobacter massiliensis	2188	S	270	372	642	0.00002
Phytobacter ursingii	3532	S	98	802	900	0.00002
Phytobacter diazotrophicus	3948	S	3	1	4	0.00000
Cronobacter sakazakii	3462	S	51	694	745	0.00002
Cronobacter malonaticus	3491	S	20	233	253	0.00001
Leminorella richardii	3371	S	636	286	922	0.00002
Leminorella grimontii	3267	S	3	0	3	0.00000
Edwardsiella tarda	2064	S	422	99	521	0.00001
Salmonella bongori	3505	S	388	509	897	0.00002
Enterobacter_D kobei_A	4433	S	367	1669	2036	0.00005
Pantoea septica	3423	S	196	450	646	0.00002
Pantoea anthophila	4454	S	70	25	95	0.00000
Pantoea brenneri	4460	S	3	5	8	0.00000
Pantoea ananatis	4473	S	3	0	3	0.00000
Pantoea agglomerans	4457	S	1	0	1	0.00000
Enterobacter chengduensis	3512	S	53	334	387	0.00001
Enterobacter cancerogenus	2022	S	22	49	71	0.00000
Enterobacter cloacae	3510	S	13	41	54	0.00000
Enterobacter hormaechei_A	3514	S	6	41	47	0.00000
Enterobacter sichuanensis	3508	S	5	13	18	0.00000
Enterobacter kobei	503	S	2	9	11	0.00000
Enterobacter ludwigii	3513	S	2	4	6	0.00000
Enterobacter asburiae_B	3529	S	1	8	9	0.00000
Enterobacter bugandensis	3864	S	1	3	4	0.00000
Proteus sp001722135	3411	S	140	23	163	0.00000
Proteus sp003144505	6032	S	38	77	115	0.00000
Proteus vulgaris	3526	S	1	0	1	0.00000
Yersinia enterocolitica	3307	S	73	87	160	0.00000
Yersinia massiliensis	3469	S	29	11	40	0.00000
Yersinia kristensenii_B	3464	S	2	1	3	0.00000
Yersinia frederiksenii	3470	S	2	1	3	0.00000
Pseudescherichia sp002298805	4439	S	143	157	300	0.00001
Klebsiella quasivariicola	4228	S	53	138	191	0.00000
Klebsiella pneumoniae	3554	S	27	98	125	0.00000
Klebsiella aerogenes	3507	S	24	55	79	0.00000
Klebsiella variicola	3521	S	11	20	31	0.00000
Cedecea davisae	2216	S	105	170	275	0.00001
Serratia marcescens_I	3323	S	19	37	56	0.00000
Serratia surfactantfaciens	3528	S	18	15	33	0.00000
Serratia ureilytica	4481	S	2	1	3	0.00000
Serratia liquefaciens	4849	S	2	0	2	0.00000
Citrobacter_A sedlakii	2567	S	57	102	159	0.00000
Enterobacter_A timonensis	2369	S	43	91	134	0.00000
Klebsiella_A oxytoca	305	S	42	72	114	0.00000
Hafnia alvei	3518	S	36	21	57	0.00000
Kluyvera ascorbata_B	3499	S	14	76	90	0.00000
Franconibacter helveticus	4157	S	13	2	15	0.00000
Raoultella ornithinolytica	3340	S	6	20	26	0.00000
Kosakonia cowanii	5041	S	5	3	8	0.00000
Yokenella regensburgei	2131	S	3	3	6	0.00000
Chimaeribacter coloradensis	4167	S	3	1	4	0.00000
Leclercia adecarboxylata_C	4241	S	2	3	5	0.00000
Mixta calida	4235	S	1	0	1	0.00000
Vibrio cholerae	3275	S	10813	5085	15898	0.00037
Vibrio metoecus	3348	S	305	16	321	0.00001
Vibrio furnissii	2584	S	39	10	49	0.00000
Vibrio vulnificus	3547	S	31	0	31	0.00000
Vibrio fluvialis	2572	S	13	0	13	0.00000
Haemophilus_D parainfluenzae_N	3935	S	1517	820	2337	0.00005
MGYG000000860	1471	S	470	250	720	0.00002
MGYG000001112	1765	S	26	14	40	0.00000
MGYG000004837	6054	S	14	11	25	0.00000
Haemophilus_D parainfluenzae_L	1736	S	11	3	14	0.00000
MGYG000003021	4076	S	6	1	7	0.00000
Haemophilus_D sp900756155	1622	S	4	2	6	0.00000
Haemophilus influenzae	4474	S	34	1	35	0.00000
Haemophilus sp002998595	3658	S	22	1	23	0.00000
Haemophilus_A paraphrohaemolyticus	3571	S	4	0	4	0.00000
Succinivibrio sp900770725	4731	S	1722	303	2025	0.00005
MGYG000000708	1287	S	24	2	26	0.00000
MGYG000001857	2744	S	2	0	2	0.00000
UBA2804 sp900768635	4591	S	68	13	81	0.00000
WG-1 sp900539665	4550	S	20	1	21	0.00000
Anaerobiospirillum succiniciproducens	4533	S	16	2	18	0.00000
MGYG000001890	2785	S	9	0	9	0.00000
Aeromonas dhakensis	2557	S	45	784	829	0.00002
Aeromonas veronii_A	2556	S	3	30	33	0.00000
Aeromonas caviae	3539	S	2	24	26	0.00000
Acinetobacter variabilis	3314	S	691	1042	1733	0.00004
Acinetobacter junii	2055	S	134	417	551	0.00001
Acinetobacter sp900766635	4500	S	27	5	32	0.00000
Acinetobacter courvalinii	3315	S	18	40	58	0.00000
Acinetobacter pittii	3318	S	17	77	94	0.00000
Acinetobacter baumannii	3316	S	2	7	9	0.00000
Acinetobacter sp900771065	4755	S	1	0	1	0.00000
Pseudomonas_B luteola	2241	S	252	209	461	0.00001
Pseudomonas citronellolis	5333	S	3	2	5	0.00000
Pseudomonas_R sp900766265	4462	S	2	2	4	0.00000
Pseudomonas_E fulva	1961	S	1	0	1	0.00000
Salinicola tamaricis	4071	S	78	45	123	0.00000
Stenotrophomonas bentonitica_A	3367	S	891	3448	4339	0.00010
MGYG000003267	4341	S	3	0	3	0.00000
Stenotrophomonas maltophilia_AK	3368	S	2	25	27	0.00000
Stenotrophomonas maltophilia_S	4911	S	1	18	19	0.00000
Xanthomonas_B massiliensis	2366	S	484	415	899	0.00002
MGYG000004298	5492	S	824	1825	2649	0.00006
CAG-977 sp900553035	3598	S	6	0	6	0.00000
CAG-977 sp900768845	4603	S	4	7	11	0.00000
UBA2903 sp002349565	5687	S	5	22	27	0.00000
CAAHEQ01 sp900772625	3668	S	1195	56	1251	0.00003
UBA7488 sp002477185	6127	S	221	206	427	0.00001
MGYG000004537	5742	S	3	8	11	0.00000
MGYG000000637	1191	S	1136	32	1168	0.00003
CAG-495 sp001917125	3634	S	16	3	19	0.00000
MGYG000004400	5596	S	11	3	14	0.00000
MGYG000004444	5644	S	9	8	17	0.00000
MGYG000000394	784	S	6	0	6	0.00000
MGYG000001894	2790	S	2	0	2	0.00000
CAG-495 sp900540425	2904	S	1	0	1	0.00000
MGYG000000617	1164	S	8	9	17	0.00000
RUG410 sp900769705	990	S	2	2	4	0.00000
CAG-267 sp001917135	4278	S	6	2	8	0.00000
CAG-267 sp900551865	1490	S	1	0	1	0.00000
51-20 sp900762565	4358	S	2	0	2	0.00000
MGYG000003817	4973	S	2	0	2	0.00000
MGYG000000610	1155	S	1	0	1	0.00000
Rs-D84 sp900546225	3195	S	64	4644	4708	0.00011
Rs-D84 sp900546185	1587	S	34	138	172	0.00000
Rs-D84 sp900550565	4786	S	15	92	107	0.00000
Rs-D84 sp900549365	1125	S	3	210	213	0.00000
MGYG000003371	4446	S	41	106	147	0.00000
Sphingomonas ginsenosidimutans	1935	S	7	0	7	0.00000
Bradyrhizobium sp000015165	4186	S	10	5	15	0.00000
Faecalibacillus intestinalis	186	S	12817	18983	31800	0.00074
Faecalibacillus faecis	3447	S	3169	3094	6263	0.00015
Longibaculum muris	358	S	3421	1029	4450	0.00010
Longibaculum sp900538465	2484	S	9	2	11	0.00000
Stoquefichus massiliensis	2230	S	519	446	965	0.00002
Stoquefichus sp001244545	6092	S	26	13	39	0.00000
Catenibacterium mitsuokai	142	S	300	139	439	0.00001
Catenibacterium sp900540665	1435	S	209	28	237	0.00001
Catenibacterium sp900540685	4779	S	5	0	5	0.00000
Catenibacterium sp900764565	4400	S	3	0	3	0.00000
Coprobacillus cateniformis	2141	S	302	619	921	0.00002
Beduini sp902363625	355	S	293	13	306	0.00001
Massiliomicrobiota sp002160865	1923	S	19	6	25	0.00000
