name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Butyricicoccus_A sp002395695	1774	S	55	14	69	0.00000
MGYG000004857	6076	S	37	1	38	0.00000
MGYG000003907	5061	S	29	1	30	0.00000
MGYG000001891	2787	S	11	0	11	0.00000
UMGS882 sp900546385	937	S	607	30	637	0.00001
MGYG000004231	5423	S	5	0	5	0.00000
UMGS1052 sp900548115	3963	S	36	8	44	0.00000
MGYG000004125	5305	S	4	1	5	0.00000
UCG-010 sp900754535	2920	S	1	0	1	0.00000
MGYG000003207	4264	S	2	1	3	0.00000
QAMX01 sp004555605	2992	S	195	12	207	0.00000
QAMX01 sp003149835	5920	S	114	0	114	0.00000
MGYG000004100	5275	S	19	1	20	0.00000
MGYG000002005	2923	S	1	0	1	0.00000
MGYG000004760	5978	S	14	2	16	0.00000
QAKW01 sp003343605	2812	S	12	0	12	0.00000
Peptostreptococcus russellii_A	2445	S	18592	3154	21746	0.00039
Peptostreptococcus anaerobius	594	S	13	7	20	0.00000
Peptostreptococcus sp900759325	1899	S	1	0	1	0.00000
Terrisporobacter sp902363255	297	S	667	1038	1705	0.00003
Terrisporobacter glycolicus_A	81	S	113	84	197	0.00000
Clostridioides difficile	3350	S	97	620	717	0.00001
Clostridioides difficile_A	3351	S	3	14	17	0.00000
Paraclostridium sordellii	392	S	33	204	237	0.00000
Paraclostridium bifermentans	137	S	10	55	65	0.00000
Intestinibacter bartlettii	215	S	265	30	295	0.00001
Peptacetobacter hiranonis	2024	S	170	21	191	0.00000
Peptacetobacter sp900539645	3897	S	26	2	28	0.00000
GCA-900066495 sp902362365	65	S	27	30	57	0.00000
GCA-900066495 sp900066495	194	S	14	9	23	0.00000
UBA1191 sp900066305	176	S	456	1227	1683	0.00003
UBA1191 sp900543485	4009	S	368	828	1196	0.00002
MGYG000004481	5684	S	167	35	202	0.00000
UBA1191 sp900549125	5178	S	14	3	17	0.00000
MGYG000003623	4744	S	2	0	2	0.00000
BX12 sp902363595	345	S	2455	668	3123	0.00006
BX12 sp014333425	4267	S	36	2	38	0.00000
MGYG000003324	4405	S	490	304	794	0.00001
VUNA01 sp002299625	5132	S	295	27	322	0.00001
Bacilliculturomica massiliensis	299	S	705	16	721	0.00001
Emergencia timonensis	2383	S	382	259	641	0.00001
Emergencia sp900551775	3135	S	24	2	26	0.00000
MGYG000004123	5303	S	182	45	227	0.00000
CAG-238 sp900551415	1229	S	94	7	101	0.00000
S5-A14a sp900553025	4855	S	82	28	110	0.00000
CAG-145 sp900542565	2789	S	72	15	87	0.00000
CAG-145 sp900754795	5359	S	3	0	3	0.00000
MGYG000004863	6082	S	2	0	2	0.00000
UMGS973 sp900547295	1849	S	19	0	19	0.00000
Mobilibacterium timonense	1143	S	15	1	16	0.00000
MGYG000001953	2867	S	14	2	16	0.00000
Eubacterium_T sp900766045	3619	S	12	0	12	0.00000
Alterileibacterium massiliense	4895	S	3	1	4	0.00000
Criibacterium bergeronii	4902	S	7	1	8	0.00000
MGYG000003743	4889	S	1	0	1	0.00000
Anaerococcus rubeinfantis	2359	S	5096	2849	7945	0.00014
Anaerococcus senegalensis	2185	S	701	814	1515	0.00003
Anaerococcus nagyae	3229	S	374	271	645	0.00001
Anaerococcus jeddahensis	2301	S	130	180	310	0.00001
MGYG000003782	4935	S	90	61	151	0.00000
Anaerococcus vaginalis_B	3282	S	76	105	181	0.00000
Anaerococcus sp900541365	4249	S	9	3	12	0.00000
Anaerococcus prevotii	3934	S	4	2	6	0.00000
MGYG000003789	4942	S	4	1	5	0.00000
Anaerococcus lactolyticus	4933	S	2	0	2	0.00000
Anaerococcus prevotii_A	3855	S	1	1	2	0.00000
MGYG000003785	4938	S	1	0	1	0.00000
Lagierella massiliensis	2338	S	2511	210	2721	0.00005
Peptoniphilus_C sp902363535	352	S	1692	2096	3788	0.00007
Peptoniphilus_C urinimassiliensis	4859	S	1	0	1	0.00000
Peptoniphilus_A raoultii	4899	S	1001	362	1363	0.00002
Peptoniphilus_A sp900538655	4199	S	75	66	141	0.00000
Peptoniphilus_A harei_A	334	S	74	211	285	0.00001
Finegoldia magna	5890	S	933	1255	2188	0.00004
Finegoldia magna_F	3862	S	7	4	11	0.00000
MGYG000002896	3940	S	5	2	7	0.00000
Neofamilia massiliensis	2320	S	682	422	1104	0.00002
Kallipyga massiliensis	3285	S	503	248	751	0.00001
Murdochiella vaginalis	2403	S	123	235	358	0.00001
Murdochiella massiliensis	2375	S	30	50	80	0.00000
Peptoniphilus_B duerdenii	4906	S	110	101	211	0.00000
MGYG000003778	4931	S	31	25	56	0.00000
Ezakiella coagulans	4883	S	6	0	6	0.00000
Fenollaria massiliensis	4881	S	14	4	18	0.00000
Sporanaerobacter acetigenes	2455	S	665	563	1228	0.00002
CABMKH01 sp902386935	3420	S	339	151	490	0.00001
Tissierella sp002266425	3859	S	10	0	10	0.00000
Sedimentibacter sp003457065	4844	S	3	0	3	0.00000
CAG-245 sp900761475	5545	S	14141	3403	17544	0.00031
MGYG000000732	1325	S	284	282	566	0.00001
MGYG000004449	5649	S	26	9	35	0.00000
CAG-245 sp900758165	5896	S	11	3	14	0.00000
CAG-492 sp000434335	5430	S	3472	828	4300	0.00008
MGYG000004904	6125	S	60	65	125	0.00000
CAG-492 sp900557195	1605	S	55	62	117	0.00000
CAG-269 sp900754285	2908	S	599	145	744	0.00001
CAG-269 sp003525075	4578	S	382	210	592	0.00001
CAG-269 sp900551615	1404	S	381	210	591	0.00001
MGYG000004458	5658	S	266	67	333	0.00001
MGYG000004411	5605	S	197	38	235	0.00000
MGYG000004800	6018	S	109	33	142	0.00000
CAG-269 sp900555615	4359	S	95	58	153	0.00000
MGYG000000738	1331	S	65	16	81	0.00000
CAG-269 sp000431335	1764	S	38	18	56	0.00000
CAG-269 sp900753165	2854	S	26	21	47	0.00000
MGYG000004103	5278	S	24	6	30	0.00000
MGYG000000656	1210	S	16	6	22	0.00000
CAG-269 sp900554365	4132	S	16	1	17	0.00000
CAG-269 sp900552555	1468	S	11	5	16	0.00000
MGYG000001739	2607	S	4	0	4	0.00000
CAG-269 sp900762425	4356	S	3	0	3	0.00000
CAG-269 sp000435535	1838	S	2	1	3	0.00000
CAG-269 sp900554565	1841	S	2	0	2	0.00000
MGYG000000432	853	S	2	0	2	0.00000
MGYG000004212	5400	S	2	0	2	0.00000
CAG-269 sp001916065	3601	S	1	0	1	0.00000
CAG-354 sp900555085	3592	S	441	88	529	0.00001
CAG-354 sp900759015	1878	S	47	9	56	0.00000
MGYG000004119	5299	S	1	0	1	0.00000
UMGS1781 sp900553695	2496	S	4	134	138	0.00000
UMGS1781 sp900553365	5366	S	2	69	71	0.00000
UMGS1781 sp900555075	2776	S	1	36	37	0.00000
MGYG000002201	3143	S	213	26	239	0.00000
MGYG000002797	3837	S	188	36	224	0.00000
MGYG000001861	2749	S	180	110	290	0.00001
UMGS1933 sp900772235	4796	S	132	202	334	0.00001
UMGS1933 sp900556455	4151	S	1	0	1	0.00000
UMGS1663 sp900553405	3838	S	78	26	104	0.00000
UMGS1663 sp900553865	2494	S	2	1	3	0.00000
MGYG000004594	5803	S	1	0	1	0.00000
CAG-273 sp003507395	732	S	27	2	29	0.00000
MGYG000004539	5744	S	19	1	20	0.00000
MGYG000004078	5247	S	9	1	10	0.00000
MGYG000004477	5680	S	3	0	3	0.00000
CAG-273 sp000438355	5513	S	1	0	1	0.00000
MGYG000000423	835	S	27	7	34	0.00000
UBA7001 sp900768805	4601	S	10	0	10	0.00000
UMGS1994 sp900556975	3851	S	21	1	22	0.00000
MGYG000003781	4934	S	19	1	20	0.00000
MGYG000003749	4897	S	1	0	1	0.00000
CAG-452 sp000434035	2535	S	8	3	11	0.00000
CAG-452 sp900770415	5135	S	2	0	2	0.00000
UMGS1864 sp900555835	3226	S	6	0	6	0.00000
UMGS1901 sp900553755	3113	S	3	1	4	0.00000
CAG-793 sp900557475	5380	S	2	0	2	0.00000
CAG-465 sp900554875	5089	S	7	0	7	0.00000
MGYG000004427	5623	S	5	0	5	0.00000
MGYG000002769	3806	S	4	0	4	0.00000
MGYG000004306	5501	S	3	1	4	0.00000
Clostridium beijerinckii	5878	S	4596	144	4740	0.00008
Clostridium celatum	2184	S	1196	170	1366	0.00002
Clostridium paraputrificum	383	S	791	113	904	0.00002
Clostridium disporicum_A	191	S	315	60	375	0.00001
Clostridium sp900547475	4155	S	92	40	132	0.00000
Clostridium tertium	2033	S	52	4	56	0.00000
Clostridium sp900539375	1606	S	17	0	17	0.00000
Clostridium saudiense	381	S	13	5	18	0.00000
Clostridium sp900769625	4657	S	10	0	10	0.00000
Clostridium sp900540255	1453	S	5	1	6	0.00000
MGYG000004852	6070	S	1	0	1	0.00000
Clostridium_H massiliodielmoense	3393	S	1428	79	1507	0.00003
Clostridium_J sp000821305	2265	S	66	332	398	0.00001
Clostridium_J ihumii	2566	S	58	140	198	0.00000
Clostridium_J senegalense	2155	S	39	106	145	0.00000
Clostridium_J sp902363375	321	S	34	120	154	0.00000
Clostridium_J sp900548455	4191	S	25	19	44	0.00000
Clostridium_P massiliamazoniense	2335	S	648	281	929	0.00002
Clostridium_F niameyense	2303	S	294	36	330	0.00001
Clostridium_F tepidum	4158	S	91	29	120	0.00000
Clostridium_F botulinum	3330	S	9	1	10	0.00000
Clostridium_AA polynesiense	2273	S	122	6	128	0.00000
Clostridium_B sp902809985	3989	S	12	1	13	0.00000
MGYG000003416	4503	S	8	0	8	0.00000
Clostridium_G cochlearium	4188	S	4	0	4	0.00000
Monoglobus pectinilyticus	3424	S	2184	605	2789	0.00005
Monoglobus sp900554105	5918	S	187	144	331	0.00001
Monoglobus sp900542675	3066	S	48	1	49	0.00000
UMGS1326 sp900550775	1887	S	139	2	141	0.00000
UMGS1820 sp900769795	4669	S	14	0	14	0.00000
UMGS1820 sp900545865	5201	S	3	0	3	0.00000
UMGS1820 sp900555375	1885	S	2	2	4	0.00000
UMGS1494 sp900552305	5348	S	4	0	4	0.00000
MGYG000004144	5326	S	3	0	3	0.00000
UMGS1388 sp900551345	4118	S	221	12	233	0.00000
Eubacterium callanderi	338	S	1045	298	1343	0.00002
Garciella sp900555725	4838	S	18	1	19	0.00000
Anaerofustis sp900549875	1424	S	12	0	12	0.00000
MGYG000002685	3718	S	194	17	211	0.00000
UMGS755 sp900545185	5230	S	56	1	57	0.00000
UBA9506 sp003506415	1439	S	38	0	38	0.00000
MGYG000004845	6062	S	22	4	26	0.00000
MGYG000002713	3749	S	12	1	13	0.00000
UMGS1883 sp900763305	5414	S	187	2	189	0.00000
MGYG000004193	5381	S	160	7	167	0.00000
MGYG000000674	1239	S	22	1	23	0.00000
MGYG000004439	5639	S	4	0	4	0.00000
HGM11507 sp900761005	2528	S	123	59	182	0.00000
UMGS1840 sp900555525	2793	S	5	0	5	0.00000
UMGS1851 sp900555605	2656	S	64	0	64	0.00000
UMGS1537 sp900552695	2530	S	11	3	14	0.00000
MGYG000000455	892	S	10	0	10	0.00000
MGYG000000728	1319	S	24	1	25	0.00000
MGYG000004133	5315	S	53	2	55	0.00000
MGYG000002719	3758	S	39	6	45	0.00000
KA00274 sp902373515	1965	S	6	0	6	0.00000
UMGS687 sp900545735	2853	S	5556	2644	8200	0.00015
UMGS687 sp900544595	2857	S	43	7	50	0.00000
MGYG000000459	900	S	476	102	578	0.00001
UBA11517 sp900555365	1586	S	156	20	176	0.00000
MGYG000004882	6103	S	103	22	125	0.00000
UBA11517 sp003522085	1482	S	12	1	13	0.00000
MGYG000001853	2741	S	12	0	12	0.00000
MGYG000004512	5716	S	118	13	131	0.00000
MGYG000000751	1350	S	107	48	155	0.00000
UMGS1470 sp900766395	1247	S	13	1	14	0.00000
HGM11367 sp900767835	4556	S	9	6	15	0.00000
UMGS2069 sp900557585	3105	S	8	1	9	0.00000
SFDB01 sp004558825	1301	S	2200	681	2881	0.00005
UMGS693 sp900544555	5003	S	736	45	781	0.00001
UMGS1241 sp900540495	1561	S	547	131	678	0.00001
UMGS1241 sp900549955	1513	S	6	0	6	0.00000
UMGS1241 sp900550525	5367	S	3	0	3	0.00000
UMGS946 sp900547135	4144	S	57	55	112	0.00000
UMGS946 sp900544965	5236	S	23	20	43	0.00000
CAG-1024 sp000432015	1492	S	21	4	25	0.00000
UBA1685 sp002320595	1786	S	5	1	6	0.00000
MGYG000003526	4632	S	4	0	4	0.00000
SFEL01 sp004557245	5439	S	9	7	16	0.00000
MGYG000002204	3147	S	6	0	6	0.00000
UBA11524 sp900769075	4612	S	1872	94	1966	0.00004
SFFH01 sp900542445	4290	S	663	110	773	0.00001
SFFH01 sp900548125	2511	S	265	42	307	0.00001
SFFH01 sp900542395	3000	S	32	9	41	0.00000
MGYG000004154	5336	S	7	0	7	0.00000
MGYG000004174	5360	S	161	12	173	0.00000
Firm-11 sp900540045	5032	S	59	41	100	0.00000
Firm-11 sp900550955	6003	S	25	1	26	0.00000
Firm-11 sp900548145	5260	S	9	3	12	0.00000
MGYG000004168	5352	S	6	0	6	0.00000
Firm-11 sp900553905	3026	S	4	1	5	0.00000
MGYG000004107	5283	S	1	0	1	0.00000
MGYG000003833	4991	S	13	2	15	0.00000
MGYG000004874	6095	S	10	1	11	0.00000
UMGS1600 sp900553315	1759	S	6	1	7	0.00000
UMGS1600 sp900553295	1901	S	3	0	3	0.00000
MGYG000002151	3087	S	8	0	8	0.00000
MGYG000003871	5028	S	7	4	11	0.00000
MGYG000003490	4589	S	7	0	7	0.00000
MGYG000000747	1344	S	4	0	4	0.00000
MGYG000003308	4387	S	3	0	3	0.00000
SFMI01 sp004556155	5219	S	3	0	3	0.00000
UMGS1603 sp900553265	2709	S	2	0	2	0.00000
MGYG000000727	1316	S	1	0	1	0.00000
UBA7597 sp900542935	847	S	649	775	1424	0.00003
UBA1259 sp900769565	4656	S	383	16	399	0.00001
UBA1259 sp900770685	4727	S	86	3	89	0.00000
UBA1259 sp900771345	4769	S	14	1	15	0.00000
MGYG000003953	5110	S	180	81	261	0.00000
MGYG000000676	1241	S	111	10	121	0.00000
Borkfalkia sp900557285	3721	S	5	1	6	0.00000
UBA10281 sp000437515	1450	S	229	152	381	0.00001
UBA10281 sp900767885	5557	S	28	14	42	0.00000
UBA10281 sp900548285	1327	S	3	2	5	0.00000
MGYG000002654	3678	S	3	0	3	0.00000
UBA10281 sp900554485	4494	S	2	0	2	0.00000
MGYG000001854	2742	S	247	47	294	0.00001
MGYG000003737	4880	S	162	18	180	0.00000
MGYG000002790	3830	S	1	0	1	0.00000
HGM11416 sp900768525	980	S	44	30	74	0.00000
MGYG000001864	2753	S	30	18	48	0.00000
QALS01 sp003150575	809	S	3	2	5	0.00000
MGYG000001914	2819	S	3	0	3	0.00000
QALS01 sp900555925	668	S	1	1	2	0.00000
MGYG000000399	791	S	2	0	2	0.00000
Christensenella sp001678845	3406	S	2326	19	2345	0.00004
UMGS743 sp900545085	2618	S	136	6	142	0.00000
MGYG000001822	2708	S	57	4	61	0.00000
MGYG000004235	5428	S	40	28	68	0.00000
MGYG000003304	4381	S	6	0	6	0.00000
QANA01 sp900554725	3133	S	1	0	1	0.00000
NSJ-63 sp014384805	3024	S	2	0	2	0.00000
HGM11377 sp900755035	2952	S	737	85	822	0.00001
CAG-475 sp900548005	2837	S	486	914	1400	0.00003
CAG-475 sp900547975	5007	S	66	92	158	0.00000
CAG-475 sp000434435	1281	S	2	0	2	0.00000
CAG-475 sp900550855	2648	S	1	1	2	0.00000
UMGS1688 sp900544575	4219	S	84	8	92	0.00000
UMGS1688 sp900554085	3122	S	19	38	57	0.00000
MGYG000004615	5825	S	3	0	3	0.00000
MGYG000000749	1347	S	14	3	17	0.00000
MGYG000001904	2805	S	3	0	3	0.00000
MGYG000003562	4672	S	7	1	8	0.00000
CAG-1435 sp003537755	4602	S	979	317	1296	0.00002
CAG-1435 sp900769665	2735	S	9	5	14	0.00000
UMGS1707 sp900554285	5632	S	208	52	260	0.00000
UMGS929 sp900546875	2714	S	51	23	74	0.00000
SFEB01 sp004558105	2897	S	1	0	1	0.00000
MGYG000001880	2774	S	971	37	1008	0.00002
HGM11327 sp900759935	5248	S	258	13	271	0.00000
MGYG000003766	4916	S	4	0	4	0.00000
UMGS1975 sp900556815	5882	S	945	43	988	0.00002
UMGS1975 sp900546685	3710	S	11	1	12	0.00000
UMGS1975 sp900751745	2841	S	7	1	8	0.00000
UMGS416 sp900542005	1542	S	625	19	644	0.00001
UBA10677 sp900767465	5739	S	140	81	221	0.00000
UBA10677 sp003533505	804	S	38	42	80	0.00000
UBA10677 sp900760475	4277	S	6	4	10	0.00000
MGYG000003931	5086	S	100	14	114	0.00000
UMGS1795 sp900553555	5788	S	18	7	25	0.00000
UMGS1795 sp900555125	3057	S	12	7	19	0.00000
MGYG000000428	845	S	4	1	5	0.00000
CAG-552 sp000435495	5118	S	1	0	1	0.00000
MGYG000003235	4302	S	312	37	349	0.00001
CABKMX01 sp902373595	1979	S	84	2	86	0.00000
MGYG000000698	1271	S	44	1	45	0.00000
UMGS1322 sp900769815	4667	S	28	0	28	0.00000
MGYG000003474	4572	S	2	0	2	0.00000
MGYG000001850	2737	S	1	0	1	0.00000
QALW01 sp900547955	2784	S	2	1	3	0.00000
QALW01 sp900552055	5343	S	2	1	3	0.00000
Sutterella wadsworthensis	2075	S	1238299	464856	1703155	0.03047
Sutterella parvirubra	2139	S	8237	2067	10304	0.00018
Sutterella wadsworthensis_A	2160	S	3809	4968	8777	0.00016
Sutterella sp900545275	1535	S	232	76	308	0.00001
MGYG000000821	1440	S	119	5	124	0.00000
MGYG000004829	6047	S	58	2	60	0.00000
Sutterella sp900754475	5905	S	57	21	78	0.00000
MGYG000000560	1085	S	23	0	23	0.00000
MGYG000003914	5068	S	23	7	30	0.00000
Sutterella faecalis	5654	S	18	2	20	0.00000
Sutterella seckii_A	2894	S	16	8	24	0.00000
MGYG000002062	2993	S	14	0	14	0.00000
Sutterella sp900762445	5010	S	12	0	12	0.00000
Sutterella sp900764215	4220	S	8	0	8	0.00000
MGYG000001574	2414	S	7	0	7	0.00000
MGYG000000632	1182	S	7	2	9	0.00000
MGYG000004096	5271	S	6	0	6	0.00000
MGYG000003441	4534	S	59960	18193	78153	0.00140
Oxalobacter formigenes	2037	S	13074	13497	26571	0.00048
Oxalobacter formigenes_B	3515	S	95	35	130	0.00000
MGYG000003451	4546	S	10	15	25	0.00000
MGYG000004251	5445	S	7	9	16	0.00000
Oxalobacter sp900760095	5228	S	6	1	7	0.00000
MGYG000004749	5965	S	5	11	16	0.00000
Parasutterella excrementihominis	1985	S	12458	956	13414	0.00024
Parasutterella sp009767915	2830	S	6	0	6	0.00000
Pigmentiphaga sp002188635	3436	S	850	441	1291	0.00002
Achromobacter xylosoxidans	277	S	759	83	842	0.00002
Duodenibacillus sp900544255	4362	S	436	26	462	0.00001
Duodenibacillus sp900762555	1299	S	9	0	9	0.00000
Duodenibacillus sp900552915	1089	S	7	0	7	0.00000
Duodenibacillus sp900544335	936	S	6	0	6	0.00000
Pelistega indica	3334	S	468	192	660	0.00001
CAG-521 sp000437635	1092	S	152	164	316	0.00001
MGYG000000351	689	S	31	12	43	0.00000
CAG-521 sp900546995	1431	S	9	1	10	0.00000
CAG-521 sp900553105	5836	S	8	28	36	0.00000
CAG-521 sp902388655	3611	S	6	0	6	0.00000
MGYG000001892	2788	S	2	0	2	0.00000
MGYG000001900	2797	S	2	2	4	0.00000
Comamonas kerstersii	5332	S	20	1	21	0.00000
Turicimonas sp900542195	3662	S	7	0	7	0.00000
Acidovorax sp000302535	1937	S	4	18	22	0.00000
Acidovorax temperans	1938	S	1	0	1	0.00000
Cupriavidus metallidurans	4879	S	5	8	13	0.00000
Vitreoscilla massiliensis	2345	S	2203	1107	3310	0.00006
Neisseria subflava_C	4463	S	18	153	171	0.00000
Neisseria macacae	2104	S	13	145	158	0.00000
Neisseria elongata	3051	S	1	10	11	0.00000
MGYG000003735	4877	S	37	2	39	0.00000
MGYG000000634	1187	S	6	2	8	0.00000
Azonexus sp900549295	1746	S	1	0	1	0.00000
Providencia rettgeri_D	2027	S	38629	3515	42144	0.00075
Providencia stuartii	2007	S	2087	623	2710	0.00005
Providencia alcalifaciens	2251	S	16	1	17	0.00000
Providencia alcalifaciens_A	2250	S	3	0	3	0.00000
Plesiomonas shigelloides	3551	S	18062	9411	27473	0.00049
Escherichia coli_D	3516	S	3728	12516	16244	0.00029
Escherichia albertii	3517	S	1405	2477	3882	0.00007
Escherichia sp000208585	3291	S	218	680	898	0.00002
Citrobacter europaeus	3504	S	5367	8824	14191	0.00025
Citrobacter gillenii	3549	S	55	153	208	0.00000
Citrobacter youngae	341	S	10	12	22	0.00000
Citrobacter portucalensis	2574	S	6	8	14	0.00000
Phytobacter sp002377245	4452	S	1438	971	2409	0.00004
Phytobacter massiliensis	2188	S	285	292	577	0.00001
Phytobacter ursingii	3532	S	53	348	401	0.00001
Phytobacter diazotrophicus	3948	S	5	2	7	0.00000
Cronobacter sakazakii	3462	S	36	867	903	0.00002
Cronobacter malonaticus	3491	S	7	157	164	0.00000
Leminorella richardii	3371	S	700	276	976	0.00002
Leminorella grimontii	3267	S	1	0	1	0.00000
Salmonella bongori	3505	S	381	371	752	0.00001
Enterobacter_D kobei_A	4433	S	290	1045	1335	0.00002
Edwardsiella tarda	2064	S	267	50	317	0.00001
Proteus sp001722135	3411	S	187	24	211	0.00000
Proteus sp003144505	6032	S	63	146	209	0.00000
Proteus vulgaris	3526	S	3	0	3	0.00000
Pantoea septica	3423	S	166	328	494	0.00001
Pantoea anthophila	4454	S	32	7	39	0.00000
Pantoea ananatis	4473	S	5	0	5	0.00000
Pantoea brenneri	4460	S	2	2	4	0.00000
Pantoea eucalypti	4170	S	1	0	1	0.00000
Pantoea agglomerans	4457	S	1	0	1	0.00000
Pseudescherichia sp002298805	4439	S	176	145	321	0.00001
Enterobacter chengduensis	3512	S	39	196	235	0.00000
Enterobacter cancerogenus	2022	S	9	15	24	0.00000
Enterobacter cloacae	3510	S	9	22	31	0.00000
Enterobacter sichuanensis	3508	S	6	12	18	0.00000
Enterobacter asburiae_B	3529	S	4	29	33	0.00000
Enterobacter ludwigii	3513	S	2	3	5	0.00000
Enterobacter hormaechei_A	3514	S	2	10	12	0.00000
Enterobacter kobei	503	S	1	3	4	0.00000
Enterobacter bugandensis	3864	S	1	2	3	0.00000
Klebsiella quasivariicola	4228	S	74	155	229	0.00000
Klebsiella pneumoniae	3554	S	24	68	92	0.00000
Klebsiella aerogenes	3507	S	21	36	57	0.00000
Klebsiella variicola	3521	S	7	9	16	0.00000
MGYG000003882	5039	S	2	0	2	0.00000
Yersinia enterocolitica	3307	S	52	44	96	0.00000
Yersinia massiliensis	3469	S	43	11	54	0.00000
Yersinia frederiksenii	3470	S	2	0	2	0.00000
Yersinia kristensenii_B	3464	S	1	0	1	0.00000
Serratia marcescens_I	3323	S	24	44	68	0.00000
Serratia surfactantfaciens	3528	S	18	17	35	0.00000
Serratia ureilytica	4481	S	2	1	3	0.00000
Enterobacter_A timonensis	2369	S	69	109	178	0.00000
Klebsiella_A oxytoca	305	S	58	74	132	0.00000
Cedecea davisae	2216	S	52	62	114	0.00000
Hafnia alvei	3518	S	47	22	69	0.00000
Citrobacter_A sedlakii	2567	S	40	53	93	0.00000
Kosakonia cowanii	5041	S	6	3	9	0.00000
Yokenella regensburgei	2131	S	5	4	9	0.00000
Kluyvera ascorbata_B	3499	S	5	22	27	0.00000
Franconibacter helveticus	4157	S	3	0	3	0.00000
Raoultella ornithinolytica	3340	S	2	5	7	0.00000
Chimaeribacter coloradensis	4167	S	2	0	2	0.00000
Mixta calida	4235	S	2	0	2	0.00000
Vibrio cholerae	3275	S	19073	7733	26806	0.00048
Vibrio metoecus	3348	S	530	29	559	0.00001
Vibrio furnissii	2584	S	88	27	115	0.00000
Vibrio fluvialis	2572	S	27	1	28	0.00000
Vibrio vulnificus	3547	S	24	0	24	0.00000
Haemophilus_D parainfluenzae_N	3935	S	3742	2173	5915	0.00011
MGYG000000860	1471	S	1476	823	2299	0.00004
MGYG000001112	1765	S	76	45	121	0.00000
MGYG000004837	6054	S	66	61	127	0.00000
Haemophilus_D parainfluenzae_L	1736	S	53	16	69	0.00000
Haemophilus_D sp900756155	1622	S	38	21	59	0.00000
MGYG000003021	4076	S	23	6	29	0.00000
Haemophilus influenzae	4474	S	49	0	49	0.00000
Haemophilus sp002998595	3658	S	31	0	31	0.00000
Haemophilus_A paraphrohaemolyticus	3571	S	4	0	4	0.00000
Succinivibrio sp900770725	4731	S	4070	840	4910	0.00009
MGYG000000708	1287	S	37	0	37	0.00000
Succinivibrio sp900555115	1692	S	3	0	3	0.00000
MGYG000001857	2744	S	1	0	1	0.00000
UBA2804 sp900768635	4591	S	110	26	136	0.00000
Anaerobiospirillum succiniciproducens	4533	S	7	3	10	0.00000
Anaerobiospirillum sp900543125	660	S	2	1	3	0.00000
MGYG000001890	2785	S	13	0	13	0.00000
WG-1 sp900539665	4550	S	12	1	13	0.00000
Aeromonas dhakensis	2557	S	30	1636	1666	0.00003
Aeromonas caviae	3539	S	8	307	315	0.00001
Aeromonas veronii_A	2556	S	2	64	66	0.00000
Stenotrophomonas bentonitica_A	3367	S	842	4084	4926	0.00009
Stenotrophomonas maltophilia_AQ	4848	S	3	38	41	0.00000
MGYG000003267	4341	S	2	0	2	0.00000
Stenotrophomonas maltophilia_AK	3368	S	1	22	23	0.00000
Stenotrophomonas maltophilia	3928	S	1	28	29	0.00000
Xanthomonas_B massiliensis	2366	S	1228	740	1968	0.00004
Acinetobacter variabilis	3314	S	632	1307	1939	0.00003
Acinetobacter junii	2055	S	156	627	783	0.00001
Acinetobacter sp900766635	4500	S	42	11	53	0.00000
Acinetobacter pittii	3318	S	41	238	279	0.00000
Acinetobacter courvalinii	3315	S	21	56	77	0.00000
Acinetobacter baumannii	3316	S	4	19	23	0.00000
Acinetobacter sp900771065	4755	S	3	0	3	0.00000
Pseudomonas_B luteola	2241	S	266	246	512	0.00001
Pseudomonas citronellolis	5333	S	2	1	3	0.00000
Pseudomonas_E fulva	1961	S	1	1	2	0.00000
Pseudomonas_R sp900766265	4462	S	1	1	2	0.00000
Salinicola tamaricis	4071	S	113	61	174	0.00000
MGYG000004298	5492	S	697	3800	4497	0.00008
UBA2903 sp002349565	5687	S	15	166	181	0.00000
CAG-977 sp900553035	3598	S	11	3	14	0.00000
CAG-977 sp900768845	4603	S	2	9	11	0.00000
MGYG000000637	1191	S	1552	30	1582	0.00003
CAG-495 sp001917125	3634	S	18	3	21	0.00000
MGYG000004444	5644	S	16	18	34	0.00000
MGYG000004400	5596	S	8	1	9	0.00000
CAG-495 sp900540425	2904	S	5	0	5	0.00000
MGYG000000394	784	S	4	0	4	0.00000
MGYG000001894	2790	S	1	0	1	0.00000
RUG410 sp900769705	990	S	23	5	28	0.00000
MGYG000000617	1164	S	10	2	12	0.00000
CAG-267 sp001917135	4278	S	22	9	31	0.00000
CAG-267 sp900551865	1490	S	1	0	1	0.00000
MGYG000003817	4973	S	5	4	9	0.00000
51-20 sp900762565	4358	S	2	0	2	0.00000
51-20 sp001917175	2941	S	1	0	1	0.00000
51-20 sp900539605	4983	S	1	0	1	0.00000
MGYG000000610	1155	S	6	0	6	0.00000
CAAHEQ01 sp900772625	3668	S	1138	40	1178	0.00002
UBA7488 sp002477185	6127	S	200	221	421	0.00001
MGYG000004537	5742	S	1	1	2	0.00000
Rs-D84 sp900546225	3195	S	74	4357	4431	0.00008
Rs-D84 sp900546185	1587	S	24	79	103	0.00000
Rs-D84 sp900550565	4786	S	14	70	84	0.00000
Rs-D84 sp900549365	1125	S	1	56	57	0.00000
