name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
MGYG000000610	1155	S	1	0	1	0.00000
CAAHEQ01 sp900772625	3668	S	905	30	935	0.00003
UBA7488 sp002477185	6127	S	193	71	264	0.00001
MGYG000004361	5556	S	2	3	5	0.00000
MGYG000004537	5742	S	2	2	4	0.00000
MGYG000003371	4446	S	35	89	124	0.00000
Sphingomonas ginsenosidimutans	1935	S	1	0	1	0.00000
Bradyrhizobium sp000015165	4186	S	4	1	5	0.00000
Lentilactobacillus parafarraginis	3561	S	12994	848	13842	0.00039
Lentilactobacillus kefiri	3476	S	51	12	63	0.00000
Lactobacillus delbrueckii	2085	S	8165	550	8715	0.00024
Lactobacillus crispatus	3320	S	424	812	1236	0.00003
Lactobacillus hominis	3336	S	329	219	548	0.00002
Lactobacillus iners	2106	S	113	11	124	0.00000
Lactobacillus acidophilus	3363	S	89	73	162	0.00000
Lactobacillus johnsonii	92	S	28	40	68	0.00000
Lactobacillus intestinalis	91	S	19	13	32	0.00000
Lactobacillus kalixensis	4011	S	8	0	8	0.00000
Lactobacillus amylovorus	397	S	6	22	28	0.00000
Lactobacillus paragasseri	3374	S	4	21	25	0.00000
MGYG000004767	5985	S	1	0	1	0.00000
Limosilactobacillus reuteri_E	2043	S	1477	1929	3406	0.00010
Limosilactobacillus fermentum	406	S	133	24	157	0.00000
Limosilactobacillus vaginalis_A	130	S	114	82	196	0.00001
Limosilactobacillus oris	1723	S	2	0	2	0.00000
Limosilactobacillus sp900557215	3613	S	1	0	1	0.00000
Limosilactobacillus caviae	5480	S	1	0	1	0.00000
MGYG000004840	6058	S	1	0	1	0.00000
Ligilactobacillus salivarius	3292	S	1705	1353	3058	0.00009
Ligilactobacillus animalis	286	S	405	179	584	0.00002
Ligilactobacillus agilis	3377	S	107	31	138	0.00000
Levilactobacillus brevis	3365	S	2116	435	2551	0.00007
Levilactobacillus namurensis	6079	S	25	0	25	0.00000
Weissella cibaria	522	S	422	1550	1972	0.00006
Weissella paramesenteroides	2052	S	23	9	32	0.00000
Weissella confusa_B	6119	S	22	111	133	0.00000
Weissella viridescens	1754	S	4	0	4	0.00000
Leuconostoc lactis	5862	S	2090	146	2236	0.00006
Leuconostoc citreum	4487	S	8	0	8	0.00000
Pediococcus pentosaceus	3347	S	685	1032	1717	0.00005
Pediococcus acidilactici	1988	S	24	10	34	0.00000
Lacticaseibacillus paracasei	3375	S	326	66	392	0.00001
Lacticaseibacillus sp900540605	1458	S	8	0	8	0.00000
Loigolactobacillus coryniformis	4847	S	119	4	123	0.00000
Companilactobacillus farciminis	6006	S	15	4	19	0.00000
Companilactobacillus farciminis_A	1442	S	3	0	3	0.00000
Lactiplantibacillus pentosus	3825	S	22	0	22	0.00000
Fructilactobacillus sanfranciscensis	2974	S	1	0	1	0.00000
Schleiferilactobacillus harbinensis	3812	S	1	0	1	0.00000
Streptococcus infantarius	2008	S	517	93	610	0.00002
Streptococcus sp000411475	2209	S	272	152	424	0.00001
Streptococcus mutans	559	S	138	2	140	0.00000
Streptococcus vestibularis	1108	S	122	23	145	0.00000
Streptococcus agalactiae	3321	S	84	18	102	0.00000
Streptococcus anginosus_C	3319	S	57	42	99	0.00000
Streptococcus koreensis	3258	S	35	26	61	0.00000
Streptococcus sanguinis_H	3614	S	35	1	36	0.00000
Streptococcus equinus	2077	S	34	4	38	0.00000
MGYG000003797	4950	S	17	8	25	0.00000
Streptococcus sp900550895	5463	S	17	13	30	0.00000
Streptococcus mitis_D	1607	S	8	4	12	0.00000
Streptococcus sp902363395	319	S	8	11	19	0.00000
Streptococcus oralis_E	4882	S	6	4	10	0.00000
Streptococcus anginosus	2076	S	6	4	10	0.00000
MGYG000000576	1102	S	5	0	5	0.00000
Streptococcus mitis_AC	4445	S	5	2	7	0.00000
Streptococcus timonensis	2397	S	5	2	7	0.00000
Streptococcus constellatus	5515	S	4	1	5	0.00000
Streptococcus parasanguinis_B	453	S	4	5	9	0.00000
Streptococcus sp004166885	308	S	4	7	11	0.00000
Streptococcus oralis_S	4195	S	3	3	6	0.00000
Streptococcus sp900755085	1704	S	2	2	4	0.00000
Streptococcus infantis_I	631	S	2	1	3	0.00000
Streptococcus sp900543065	1976	S	1	0	1	0.00000
Streptococcus peroris	3863	S	1	0	1	0.00000
Streptococcus rubneri	4038	S	1	0	1	0.00000
Lactococcus lactis_E	1381	S	1	1	2	0.00000
Lactococcus_A piscium_C	4053	S	1	0	1	0.00000
Enterococcus_A devriesei	4845	S	95	31	126	0.00000
Enterococcus_A avium	3230	S	18	4	22	0.00000
Enterococcus_A pallens	4025	S	9	0	9	0.00000
Enterococcus_D gallinarum	304	S	47	23	70	0.00000
Enterococcus_D casseliflavus	506	S	4	12	16	0.00000
Enterococcus_D sp002850555	637	S	2	5	7	0.00000
Enterococcus_B lactis	3287	S	62	69	131	0.00000
Enterococcus_B durans	399	S	5	2	7	0.00000
Enterococcus caccae	3472	S	64	1	65	0.00000
Enterococcus_G italicus	654	S	24	4	28	0.00000
Enterococcus_C asini	401	S	5	1	6	0.00000
Enterococcus_C dispar	1870	S	2	0	2	0.00000
Listeria grayi	1993	S	360	27	387	0.00001
Listeria monocytogenes_B	3293	S	9	4	13	0.00000
Listeria innocua	2132	S	4	1	5	0.00000
Vagococcus sp003462485	3261	S	273	9	282	0.00001
Granulicatella sp001058355	3883	S	40	3	43	0.00000
Faecalibacillus intestinalis	186	S	10369	16757	27126	0.00076
Faecalibacillus faecis	3447	S	2230	2601	4831	0.00014
Longibaculum muris	358	S	2389	1013	3402	0.00010
Longibaculum sp900538465	2484	S	2	0	2	0.00000
Stoquefichus massiliensis	2230	S	392	512	904	0.00003
Stoquefichus sp001244545	6092	S	32	19	51	0.00000
Coprobacillus cateniformis	2141	S	406	1036	1442	0.00004
Catenibacterium mitsuokai	142	S	258	130	388	0.00001
Catenibacterium sp900540665	1435	S	116	17	133	0.00000
Catenibacterium sp900764565	4400	S	5	0	5	0.00000
Catenibacterium sp900540685	4779	S	2	0	2	0.00000
Beduini sp902363625	355	S	231	12	243	0.00001
Massiliomicrobiota sp002160865	1923	S	12	5	17	0.00000
Erysipelatoclostridium sp002160495	5843	S	9	8	17	0.00000
Holdemania massiliensis	2193	S	4296	2999	7295	0.00020
Holdemania sp900120005	3817	S	7	0	7	0.00000
Dielma fastidiosa	2182	S	2217	2353	4570	0.00013
Dielma sp001305055	3300	S	171	172	343	0.00001
Holdemanella sp900547815	1209	S	1891	1537	3428	0.00010
Holdemanella sp002299315	530	S	26	44	70	0.00000
Holdemanella sp003436425	4826	S	10	7	17	0.00000
Holdemanella sp900754615	5569	S	2	1	3	0.00000
Absicoccus sp000434355	549	S	882	1219	2101	0.00006
Bulleidia moorei	418	S	671	111	782	0.00002
Bulleidia massiliensis_B	4741	S	40	24	64	0.00000
MGYG000001826	2712	S	13	0	13	0.00000
MGYG000003586	4702	S	3	2	5	0.00000
Bulleidia sp900539965	1383	S	2	0	2	0.00000
Clostridium_AQ sp000165065	2065	S	134	121	255	0.00001
Clostridium_AQ innocuum	2133	S	48	74	122	0.00000
Longicatena caecimuris	2136	S	120	132	252	0.00001
MGYG000004077	5246	S	52	20	72	0.00000
Faecalicoccus sp900546545	4817	S	50	18	68	0.00000
Massilicoli timonensis	1833	S	33	5	38	0.00000
Merdibacter sp900543035	4133	S	29	4	33	0.00000
Merdibacter sp900759455	5031	S	3	0	3	0.00000
Bacillus_BE massilionigeriensis	3396	S	9911	1246	11157	0.00031
Neobacillus sp000821085	2275	S	198	13	211	0.00001
Bacillus_BD tuaregi	3402	S	61	5	66	0.00000
Weizmannia coagulans	442	S	3815	208	4023	0.00011
Bacillus_J andreraoultii	2309	S	1481	249	1730	0.00005
Bacillus_BN massilioanorexius	2191	S	35	4	39	0.00000
Bacillus_BN testis	2304	S	10	10	20	0.00000
Peribacillus simplex	263	S	11	0	11	0.00000
CAG-1000 sp900772435	5277	S	1235	729	1964	0.00005
CAG-1000 sp004552445	4623	S	401	2597	2998	0.00008
CAG-1000 sp000434555	5604	S	244	240	484	0.00001
MGYG000004204	5392	S	76	47	123	0.00000
CAG-1000 sp000436975	2623	S	38	12	50	0.00000
MGYG000001897	2794	S	3	1	4	0.00000
CAG-878 sp000432255	3627	S	2426	2476	4902	0.00014
CAG-302 sp000431795	5094	S	1355	836	2191	0.00006
CAG-302 sp900549325	3217	S	8	3	11	0.00000
MGYG000004012	5174	S	2	0	2	0.00000
CAG-302 sp900554615	5550	S	2	2	4	0.00000
CAG-611 sp000434175	2858	S	82	899	981	0.00003
MGYG000004527	5731	S	791	558	1349	0.00004
UMGS995 sp900547465	2529	S	5	2	7	0.00000
UBA3631 sp900544605	3854	S	653	316	969	0.00003
UBA7057 sp900543675	598	S	394	34	428	0.00001
CAG-822 sp900546055	5300	S	249	42	291	0.00001
UBA5026 sp900552335	3201	S	158	96	254	0.00001
UBA5026 sp900557305	5537	S	44	84	128	0.00000
UBA5026 sp900546745	5330	S	17	14	31	0.00000
MGYG000004669	5880	S	2	3	5	0.00000
CAG-914 sp000437895	1504	S	181	115	296	0.00001
MGYG000002182	3119	S	142	241	383	0.00001
MGYG000004509	5714	S	27	62	89	0.00000
CAG-582 sp000435515	5188	S	164	90	254	0.00001
UMGS1648 sp900553765	1681	S	162	24	186	0.00001
CAG-594 sp000434835	5258	S	54	71	125	0.00000
CAG-594 sp900759985	2498	S	27	1	28	0.00000
MGYG000004395	5591	S	1	0	1	0.00000
CAG-460 sp900751815	5752	S	102	10	112	0.00000
CAG-460 sp000437315	5547	S	1	3	4	0.00000
CAG-605 sp900545005	3910	S	14	73	87	0.00000
CAG-605 sp000433255	650	S	2	1	3	0.00000
CAG-605 sp000433475	5160	S	1	10	11	0.00000
CAG-533 sp000434495	3109	S	69	72	141	0.00000
CAG-533 sp900551105	3209	S	6	6	12	0.00000
UMGS1124 sp900548725	3840	S	65	24	89	0.00000
CAG-877 sp900554305	2946	S	45	33	78	0.00000
CAG-877 sp900554315	2878	S	5	1	6	0.00000
MGYG000004455	5655	S	2	2	4	0.00000
CAG-877 sp900753325	1684	S	1	0	1	0.00000
CAG-877 sp000433455	3845	S	1	0	1	0.00000
MGYG000001840	2727	S	25	10	35	0.00000
MGYG000002207	3150	S	8	0	8	0.00000
MGYG000001968	2884	S	6	0	6	0.00000
HGM10766 sp900757295	5254	S	39	13	52	0.00000
CAG-710 sp000432595	829	S	31	14	45	0.00000
MGYG000004170	5354	S	1	0	1	0.00000
CAG-988 sp003149915	4135	S	17	1	18	0.00000
MGYG000001743	2613	S	15	8	23	0.00000
CAG-776 sp900549285	2833	S	8	0	8	0.00000
CAG-776 sp900758895	1903	S	5	10	15	0.00000
MGYG000004051	5217	S	10	20	30	0.00000
HGM10818 sp900772445	4799	S	2	3	5	0.00000
CAG-762 sp000432575	1054	S	4	4	8	0.00000
MGYG000001917	2822	S	2	1	3	0.00000
MGYG000004216	5406	S	5	0	5	0.00000
UMGS2068 sp900769635	5713	S	3	1	4	0.00000
MGYG000004530	5734	S	3	3	6	0.00000
CAG-433 sp900546245	5810	S	2	1	3	0.00000
RUG705 sp900759875	2534	S	2	0	2	0.00000
CAG-451 sp000438295	1296	S	2	1	3	0.00000
HGM10873 sp900753645	5959	S	2	0	2	0.00000
MGYG000004299	5493	S	1	0	1	0.00000
RUG131 sp900315885	5113	S	2524	538	3062	0.00009
UBA4855 sp900540395	1602	S	857	740	1597	0.00004
UBA4855 sp900540365	1578	S	697	783	1480	0.00004
UBA4951 sp900542595	2715	S	27	17	44	0.00000
MGYG000003426	4516	S	2	0	2	0.00000
MGYG000004440	5640	S	1249	151	1400	0.00004
MGYG000004199	5387	S	14	3	17	0.00000
CAG-449 sp900551385	5692	S	2	0	2	0.00000
UBA3210 sp900755065	2956	S	48	4	52	0.00000
UBA7642 sp900539865	2524	S	79	11	90	0.00000
UBA7642 sp900763245	4367	S	2	0	2	0.00000
MGYG000004606	5816	S	8	1	9	0.00000
MGYG000004029	5193	S	21	45	66	0.00000
CAG-631 sp900754115	1691	S	9	6	15	0.00000
CAG-631 sp000433015	4325	S	1	1	2	0.00000
Paenibacillus_A ihumii	2336	S	1740	397	2137	0.00006
Paenibacillus_A sp900069005	2376	S	160	30	190	0.00001
Paenibacillus_A tuaregi	2384	S	147	85	232	0.00001
Paenibacillus_A senegalimassiliensis	2353	S	90	14	104	0.00000
Paenibacillus_A sp900766135	4431	S	3	0	3	0.00000
Paenibacillus odorifer	3410	S	534	476	1010	0.00003
Paenibacillus polymyxa	4815	S	127	14	141	0.00000
Paenibacillus lautus_A	2090	S	31	5	36	0.00000
Paenibacillus amylolyticus	4122	S	4	0	4	0.00000
Cohnella sp900169535	3400	S	233	27	260	0.00001
Gorillibacterium timonense	2342	S	145	9	154	0.00000
Ureaplasma sp900544585	1419	S	4078	6	4084	0.00011
Ureaplasma parvum	4459	S	97	53	150	0.00000
Mycoplasmopsis bovis	5887	S	9	0	9	0.00000
Metamycoplasma hominis	4491	S	1	0	1	0.00000
CAG-313 sp900539265	4295	S	1810	2853	4663	0.00013
CAG-313 sp003539625	5651	S	192	126	318	0.00001
CAG-313 sp000433035	3130	S	4	4	8	0.00000
CAG-313 sp900760745	5743	S	2	0	2	0.00000
HGM10611 sp900770645	4724	S	4	8	12	0.00000
UMGS1109 sp900548675	2663	S	1	2	3	0.00000
Tener-01 sp001940985	680	S	298	103	401	0.00001
Oceanobacillus jeddahense	2261	S	718	589	1307	0.00004
Oceanobacillus massiliensis	2145	S	47	30	77	0.00000
Oceanobacillus caeni	3378	S	23	10	33	0.00000
Gracilibacillus phocaeensis	2385	S	650	270	920	0.00003
Gracilibacillus massiliensis	2349	S	27	4	31	0.00000
Virgibacillus kapii	2259	S	28	12	40	0.00000
Virgibacillus picturae	2569	S	8	10	18	0.00000
Thalassobacillus devorans	2324	S	147	28	175	0.00000
Turicibacter sanguinis	372	S	1741	105	1846	0.00005
Bacillus_A wiedmannii	3331	S	177	95	272	0.00001
Bacillus licheniformis	3332	S	27	511	538	0.00002
Bacillus subtilis	101	S	7	29	36	0.00000
Ferdinandcohnia timonensis	2150	S	26	63	89	0.00000
Risungbinella massiliensis	2290	S	602	13	615	0.00002
Numidum massiliense	2329	S	235	3	238	0.00001
Rubeoparvulum massiliense	2296	S	797	14	811	0.00002
Kurthia massiliensis	2154	S	29	207	236	0.00001
Kurthia senegalensis	3272	S	26	174	200	0.00001
Planococcus massiliensis	2277	S	146	11	157	0.00000
Psychrobacillus sp012843435	5177	S	43	3	46	0.00000
Ureibacillus endophyticus	5747	S	2	0	2	0.00000
Exiguobacterium sp902362975	249	S	163	321	484	0.00001
Exiguobacterium sp003467445	545	S	2	3	5	0.00000
Staphylococcus epidermidis	339	S	53	39	92	0.00000
Staphylococcus xylosus	87	S	5	12	17	0.00000
Staphylococcus capitis	4483	S	4	3	7	0.00000
Staphylococcus xylosus_B	97	S	3	7	10	0.00000
Staphylococcus argenteus	3569	S	2	1	3	0.00000
Staphylococcus_A lentus	96	S	20	14	34	0.00000
Gemella morbillorum	5771	S	3	0	3	0.00000
Alkalihalobacillus alcalophilus	3297	S	156	3	159	0.00000
Aneurinibacillus aneurinilyticus	2234	S	50	2	52	0.00000
Anaeroplasma sp900767915	963	S	2	0	2	0.00000
Anaeroplasma sp900770055	4691	S	2	8	10	0.00000
Collinsella sp900542275	4016	S	14289	12739	27028	0.00076
Collinsella sp900541285	1608	S	412	1420	1832	0.00005
MGYG000002746	3784	S	296	168	464	0.00001
Collinsella sp900752475	2587	S	250	147	397	0.00001
Collinsella sp900541145	581	S	230	183	413	0.00001
Collinsella sp900762325	4350	S	159	569	728	0.00002
Collinsella aerofaciens_F	266	S	151	199	350	0.00001
Collinsella ihuae	2371	S	143	7	150	0.00000
Collinsella sp900765185	4417	S	136	429	565	0.00002
Collinsella sp003487125	5701	S	94	115	209	0.00001
Collinsella tanakaei	2105	S	36	2	38	0.00000
Collinsella sp003437035	547	S	30	29	59	0.00000
MGYG000003050	4098	S	28	6	34	0.00000
Collinsella stercoris	2578	S	19	0	19	0.00000
Collinsella sp900556365	3050	S	18	27	45	0.00000
Collinsella sp900549215	1612	S	17	19	36	0.00000
MGYG000003109	4149	S	15	9	24	0.00000
Collinsella sp900555815	3911	S	12	31	43	0.00000
Collinsella sp900549535	3909	S	12	13	25	0.00000
Collinsella sp900550825	3905	S	12	35	47	0.00000
Collinsella sp900553705	4097	S	11	9	20	0.00000
Collinsella sp900554985	4075	S	11	8	19	0.00000
MGYG000003732	4872	S	11	7	18	0.00000
Collinsella sp900757265	1777	S	10	4	14	0.00000
Collinsella sp002232035	391	S	9	9	18	0.00000
MGYG000004651	5861	S	8	3	11	0.00000
Collinsella sp900549195	4081	S	8	7	15	0.00000
Collinsella sp900553935	1571	S	7	7	14	0.00000
MGYG000001916	2821	S	7	4	11	0.00000
Collinsella sp900550415	1447	S	7	17	24	0.00000
Collinsella sp900555765	5984	S	7	42	49	0.00000
Collinsella sp900555355	1496	S	6	10	16	0.00000
Collinsella sp900554585	3976	S	6	2	8	0.00000
Collinsella sp900544755	1413	S	5	3	8	0.00000
MGYG000004772	5990	S	5	7	12	0.00000
MGYG000002921	3970	S	4	3	7	0.00000
MGYG000001575	2415	S	4	0	4	0.00000
MGYG000003823	4979	S	3	2	5	0.00000
MGYG000004209	5397	S	3	1	4	0.00000
MGYG000004156	5338	S	3	1	4	0.00000
Collinsella sp900548935	1562	S	3	1	4	0.00000
Collinsella sp900754435	5962	S	3	2	5	0.00000
Collinsella sp902388345	3578	S	3	4	7	0.00000
Collinsella sp900547125	4129	S	3	0	3	0.00000
MGYG000003915	5069	S	3	1	4	0.00000
MGYG000002743	3781	S	3	2	5	0.00000
Collinsella aerofaciens_J	1741	S	2	1	3	0.00000
Collinsella sp900553215	5476	S	2	0	2	0.00000
Collinsella sp900548565	4080	S	2	2	4	0.00000
Collinsella sp900757505	1780	S	2	2	4	0.00000
Collinsella sp900556285	4208	S	2	1	3	0.00000
Collinsella sp900765115	4416	S	2	3	5	0.00000
Collinsella bouchesdurhonensis	1900	S	2	0	2	0.00000
Collinsella sp003459505	426	S	2	1	3	0.00000
MGYG000004549	5756	S	2	3	5	0.00000
Collinsella sp900754525	2910	S	1	0	1	0.00000
Collinsella sp900553415	1518	S	1	2	3	0.00000
MGYG000004325	5520	S	1	0	1	0.00000
Collinsella sp900551635	587	S	1	0	1	0.00000
MGYG000001150	1802	S	1	0	1	0.00000
Collinsella sp900757185	1776	S	1	0	1	0.00000
Collinsella aerofaciens_A	3555	S	1	1	2	0.00000
MGYG000004023	5185	S	1	1	2	0.00000
Collinsella sp002391315	1831	S	1	0	1	0.00000
Collinsella sp900545905	4231	S	1	0	1	0.00000
Collinsella sp900547285	4244	S	1	0	1	0.00000
Collinsella sp900542315	3888	S	1	0	1	0.00000
Collinsella sp900555745	3801	S	1	1	2	0.00000
MGYG000000594	1129	S	1	0	1	0.00000
MGYG000003923	5077	S	1	0	1	0.00000
Collinsella sp003436275	393	S	1	0	1	0.00000
MGYG000001196	1857	S	1	0	1	0.00000
MGYG000001724	2592	S	1	0	1	0.00000
MGYG000001717	2588	S	1	0	1	0.00000
Enorma massiliensis	2166	S	130	11	141	0.00000
Enorma sp900751795	5792	S	1	0	1	0.00000
RUG013 sp001486445	2351	S	946	180	1126	0.00003
Enteroscipio rubneri	3442	S	330	1323	1653	0.00005
Gordonibacter massiliensis	3403	S	301	213	514	0.00001
Gordonibacter urolithinfaciens	3326	S	9	37	46	0.00000
Rubneribacter badeniensis	3444	S	133	168	301	0.00001
Eggerthella lenta	3564	S	124	439	563	0.00002
Eggerthella sp014287365	6052	S	7	12	19	0.00000
CAG-1427 sp900539675	4058	S	21	7	28	0.00000
CAG-1427 sp900548955	5474	S	16	2	18	0.00000
CAG-1427 sp900753095	2698	S	11	4	15	0.00000
MGYG000003745	4891	S	7	0	7	0.00000
CAG-1427 sp000434775	1821	S	7	0	7	0.00000
CAG-1427 sp900540345	1738	S	6	3	9	0.00000
CAG-1427 sp900542265	1818	S	4	0	4	0.00000
MGYG000000616	1163	S	2	6	8	0.00000
MGYG000004724	5936	S	2	0	2	0.00000
CAG-1427 sp900555755	1663	S	1	0	1	0.00000
CAG-1427 sp000435675	5252	S	1	3	4	0.00000
MGYG000004728	5941	S	1	0	1	0.00000
MGYG000004635	5846	S	85	114	199	0.00001
MGYG000004183	5370	S	32	0	32	0.00000
MGYG000004895	6116	S	3	0	3	0.00000
Slackia_A sp900553775	1527	S	29	26	55	0.00000
Slackia_A sp900555495	2486	S	3	0	3	0.00000
Slackia_A sp900553655	5377	S	1	0	1	0.00000
UMGS1502 sp900552365	1145	S	15	0	15	0.00000
UMGS1293 sp900754495	1131	S	4	0	4	0.00000
DNF00809 sp001552935	1960	S	2	0	2	0.00000
DNF00809 sp900604965	2547	S	1	1	2	0.00000
MGYG000000635	1189	S	1	0	1	0.00000
Ellagibacter isourolithinifaciens	5206	S	1	1	2	0.00000
MGYG000001600	2444	S	1	0	1	0.00000
MGYG000004654	5864	S	1	0	1	0.00000
Olsenella sp001457795	2343	S	2518	65	2583	0.00007
Olsenella sp900555995	6097	S	139	15	154	0.00000
Olsenella_E timonensis	3397	S	493	93	586	0.00002
Olsenella_E sp002159735	5776	S	1	0	1	0.00000
MGYG000004577	5787	S	1	0	1	0.00000
Olsenella_E provencensis	5827	S	1	0	1	0.00000
Lancefieldella parvula	3954	S	410	6	416	0.00001
Lancefieldella sp902373375	1945	S	51	0	51	0.00000
Lancefieldella sp000564995	4054	S	2	0	2	0.00000
Parolsenella sp900549525	3842	S	8	1	9	0.00000
Parolsenella sp900543875	5451	S	2	0	2	0.00000
Parolsenella sp900544655	1875	S	1	0	1	0.00000
Parolsenella sp900552935	3037	S	1	0	1	0.00000
Atopobium minutum	5454	S	2	0	2	0.00000
UBA7741 sp900314575	5973	S	2	0	2	0.00000
MGYG000002094	3021	S	1	0	1	0.00000
QAMH01 sp900544245	5320	S	14	118	132	0.00000
MGYG000002686	3719	S	3	24	27	0.00000
CACZQA01 sp902783175	2699	S	32	3	35	0.00000
CACZQA01 sp900758075	1895	S	1	0	1	0.00000
UMGS124 sp900539345	3973	S	5	0	5	0.00000
Bifidobacterium vaginale_G	1974	S	2218	1860	4078	0.00011
Bifidobacterium catenulatum	2292	S	991	2844	3835	0.00011
Bifidobacterium thermophilum	3305	S	520	262	782	0.00002
Bifidobacterium scardovii	4458	S	472	147	619	0.00002
Bifidobacterium infantis	1982	S	444	3352	3796	0.00011
Bifidobacterium dentium	2067	S	194	503	697	0.00002
Bifidobacterium animalis	3460	S	137	594	731	0.00002
Bifidobacterium globosum	3344	S	13	10	23	0.00000
Bifidobacterium ruminantium	4547	S	13	14	27	0.00000
Bifidobacterium pullorum	1812	S	6	25	31	0.00000
Bifidobacterium vaginale_F	4035	S	2	1	3	0.00000
Bifidobacterium gallinarum	4119	S	1	2	3	0.00000
Parascardovia denticolens	3992	S	65	0	65	0.00000
Pauljensenia radingae_A	2347	S	168	1172	1340	0.00004
Pauljensenia polynesiensis	2274	S	67	37	104	0.00000
Pauljensenia sp000308055	2161	S	63	1703	1766	0.00005
Pauljensenia sp001064145	613	S	3	19	22	0.00000
Pauljensenia sp900556405	4044	S	3	26	29	0.00000
Pauljensenia culturomici	4963	S	1	0	1	0.00000
Flaviflexus massiliensis	2326	S	243	228	471	0.00001
Varibaculum cambriense	3941	S	134	373	507	0.00001
Varibaculum timonense	1645	S	2	3	5	0.00000
Varibaculum massiliense	4905	S	1	0	1	0.00000
Actinomyces graevenitzii	3993	S	2	5	7	0.00000
Actinomyces sp000220835	5954	S	1	2	3	0.00000
MGYG000004886	6106	S	1205	407	1612	0.00005
Rothia mucilaginosa_B	1946	S	8	1	9	0.00000
Rothia mucilaginosa_A	4168	S	4	1	5	0.00000
Rothia terrae	641	S	3	0	3	0.00000
Rothia aeria	4056	S	2	0	2	0.00000
Rothia mucilaginosa	612	S	1	0	1	0.00000
Mobilicoccus massiliensis	2285	S	633	79	712	0.00002
Brevibacterium senegalense	2158	S	571	52	623	0.00002
MGYG000003791	4944	S	2	0	2	0.00000
MGYG000003792	4945	S	2	0	2	0.00000
Corynebacterium pacaense	3398	S	976	1882	2858	0.00008
MGYG000003805	4959	S	493	340	833	0.00002
Corynebacterium bouchesdurhonense	2379	S	368	487	855	0.00002
Corynebacterium propinquum	255	S	290	339	629	0.00002
Corynebacterium provencense	2373	S	98	255	353	0.00001
Corynebacterium amycolatum_A	2200	S	65	185	250	0.00001
Corynebacterium kroppenstedtii_A	3930	S	19	2	21	0.00000
Corynebacterium aurimucosum_E	4455	S	1	1	2	0.00000
Mycobacterium avium	3269	S	1022	592	1614	0.00005
Lawsonella clevelandensis	3939	S	16	207	223	0.00001
MGYG000003716	4852	S	2	5	7	0.00000
Blastococcus massiliensis	2255	S	226	76	302	0.00001
Cutibacterium acnes	314	S	1362	2017	3379	0.00009
Cutibacterium granulosum	4182	S	52	122	174	0.00000
UBA5809 sp002417965	1387	S	2052	36	2088	0.00006
Dialister succinatiphilus	2134	S	1710	1008	2718	0.00008
Dialister sp900543165	1912	S	10	1	11	0.00000
Dialister sp900765565	4423	S	5	1	6	0.00000
Dialister sp900541605	1336	S	5	0	5	0.00000
Dialister sp900541485	1623	S	5	1	6	0.00000
Dialister sp900557365	3583	S	3	0	3	0.00000
Dialister sp900759415	6023	S	1	0	1	0.00000
MGYG000000411	813	S	1	0	1	0.00000
UBA1822 sp002314995	6031	S	523	619	1142	0.00003
UBA1822 sp900545365	1817	S	118	49	167	0.00000
MGYG000004095	5270	S	72	16	88	0.00000
MGYG000004110	5289	S	15	1	16	0.00000
Allisonella histaminiformans	4046	S	158	22	180	0.00001
Veillonella atypica	2214	S	2032	1875	3907	0.00011
Veillonella sp900552445	5884	S	151	142	293	0.00001
Veillonella sp009929605	4488	S	31	10	41	0.00000
Veillonella dispar_A	471	S	23	60	83	0.00000
MGYG000003784	4937	S	11	47	58	0.00000
Veillonella dispar	1975	S	9	37	46	0.00000
Veillonella sp900550175	615	S	3	3	6	0.00000
Veillonella sp900549805	3647	S	3	0	3	0.00000
MGYG000000818	1436	S	1	2	3	0.00000
Veillonella sp900556785	588	S	1	3	4	0.00000
MGYG000002642	3661	S	1	4	5	0.00000
Veillonella tobetsuensis	3860	S	1	0	1	0.00000
MGYG000004782	5999	S	52	16	68	0.00000
Veillonella_A seminalis	1595	S	4	2	6	0.00000
Veillonella_A sp900765165	4418	S	4	0	4	0.00000
Veillonella_A sp900545795	1395	S	2	0	2	0.00000
Veillonella_A magna	3586	S	1	0	1	0.00000
Megasphaera massiliensis	2560	S	501	423	924	0.00003
Megasphaera sp000417505	3308	S	316	870	1186	0.00003
Megasphaera sp002319965	4050	S	5	2	7	0.00000
Megasphaera cerevisiae	6014	S	5	1	6	0.00000
MGYG000000612	1157	S	2	1	3	0.00000
Megasphaera elsdenii	3568	S	1	5	6	0.00000
Anaeroglobus massiliensis	2399	S	396	135	531	0.00001
Anaeroglobus geminatus	2633	S	3	1	4	0.00000
Anaeroglobus sp900240295	4948	S	1	0	1	0.00000
Caecibacter massiliensis	2401	S	21	207	228	0.00001
Caecibacter sp003467125	558	S	7	49	56	0.00000
Caecibacter sp900549385	5593	S	5	2	7	0.00000
28L sp000177555	1967	S	31	1	32	0.00000
MGYG000003772	4923	S	126	20	146	0.00000
Mitsuokella jalaludinii	148	S	7804	3205	11009	0.00031
Mitsuokella sp900552565	4781	S	2	0	2	0.00000
Megamonas funiformis	3246	S	449	182	631	0.00002
Anaerovibrio sp900548165	3046	S	66	19	85	0.00000
UBA2913 sp900770895	4747	S	12	0	12	0.00000
